client_doctor_code,campaign_start_date_(month_year),hcp_email_open_rate,hcp_whatsapp_read_rate,hcp_email_click_rate,hcp_whatsapp_click_rate,hcp_call_productive_rate,last_call_connected_date_(selected_month),average_duration_connected_calls
JK008108,2025-06-01,0.8,,,,,,
JK008336,2025-06-01,0.4,1.0,,,,,
JK008473,2025-06-01,,1.0,,,,,
JK008505,2025-06-01,0.8,,,,,,
JK008563,2025-06-01,,1.0,,,,,
JK008657,2025-06-01,1.0,1.0,,,,,
JK008721,2025-06-01,0.5,,,,,,
JK008902,2025-06-01,0.6,,,,,,
JK009071,2025-06-01,,1.0,,0.16666666666666666,,,
JK009072,2025-06-01,0.6,,,,,,
JK009075,2025-06-01,,0.75,,,,,
JK009083,2025-06-01,0.6,1.0,,,,,
JK009096,2025-06-01,1.0,1.0,,,,,
JK009242,2025-06-01,0.8,1.0,,,,,
JK009244,2025-06-01,0.6,1.0,,,,,
JK009309,2025-06-01,1.0,0.6666666666666666,,,,,
JK009310,2025-06-01,0.2,1.0,,,,,
JK009400,2025-06-01,,1.0,,0.16666666666666666,,,
JK009463,2025-06-01,0.8,1.0,0.2,0.16666666666666666,,,
JK489966,2025-06-01,,0.3333333333333333,,,,,
KA000062,2025-06-01,0.4,0.3333333333333333,,,,,
KA000148,2025-06-01,0.6,,,,,,
KA000178,2025-06-01,1.0,,,,,,
KA000199,2025-06-01,1.0,1.0,,,,,
KA000202,2025-06-01,,1.0,,,,,
KA000256,2025-06-01,1.0,1.0,,0.2,,,
KA000321,2025-06-01,0.6,,,,,,
KA000345,2025-06-01,1.0,1.0,,,,,
KA000366,2025-06-01,0.4,,,,,,
KA000374,2025-06-01,1.0,1.0,,,,,
KA000399,2025-06-01,1.0,,,,,,
KA000503,2025-06-01,0.8,,,,,,
KA000649,2025-06-01,0.6,1.0,,,,,
KA000738,2025-06-01,,1.0,,,,,
KA001002,2025-06-01,,0.5,,,,,
KA001123,2025-06-01,,1.0,,,,,
KA002183,2025-06-01,1.0,0.5,,,,,
KA002228,2025-06-01,0.6,1.0,,,,,
KA002250,2025-06-01,1.0,1.0,,,,,
KA002719,2025-06-01,0.8,,,,,,
KA002895,2025-06-01,0.8,1.0,,,,,
KA002925,2025-06-01,1.0,,,,,,
KA002928,2025-06-01,,1.0,,,,,
KA002963,2025-06-01,1.0,,,,,,
KA003028,2025-06-01,1.0,,,,,,
KA003056,2025-06-01,0.2,1.0,,,,,
KA003070,2025-06-01,0.6,1.0,,,,,
KA003250,2025-06-01,0.6,,,,,,
KA003292,2025-06-01,0.4,1.0,,,,,
KA003380,2025-06-01,0.6,,,,,,
KA003388,2025-06-01,1.0,,,,,,
KA003416,2025-06-01,0.6,,,,,,
KA003421,2025-06-01,,1.0,,,,,
KA003426,2025-06-01,0.8,1.0,,,,,
KA003511,2025-06-01,1.0,,,,,,
KA003525,2025-06-01,0.8,0.8333333333333334,,,,,
KA003556,2025-06-01,,1.0,,,,,
KA003570,2025-06-01,0.6,1.0,,,,,
KA003747,2025-06-01,0.8,1.0,,,,,
KA003748,2025-06-01,,0.5,,,,,
KA003758,2025-06-01,0.8,,,,,,
KA003766,2025-06-01,0.8,0.6,,,,,
KA003846,2025-06-01,0.4,1.0,,,,,
KA003887,2025-06-01,0.8,1.0,,,,,
KA003909,2025-06-01,1.0,,0.2,,,,
KA003921,2025-06-01,1.0,,,,,,
KA003928,2025-06-01,0.8,,,,,,
KA003941,2025-06-01,,1.0,,,,,
KA004128,2025-06-01,1.0,,,,,,
KA004295,2025-06-01,0.8,,,,,,
KA004607,2025-06-01,,0.5,,,,,
KA004786,2025-06-01,,1.0,,,,,
KA004795,2025-06-01,1.0,,,,,,
KA005031,2025-06-01,,1.0,,,,,
KA005041,2025-06-01,0.6,1.0,,0.25,,,
KA005083,2025-06-01,1.0,1.0,,,,,
KA005353,2025-06-01,,1.0,,,,,
KA005354,2025-06-01,0.6,,,,,,
KA005497,2025-06-01,0.6,,,,,,
KA005514,2025-06-01,0.6,1.0,,0.4,,,
KA005578,2025-06-01,0.8,,,,,,
KA005651,2025-06-01,,1.0,,,,,
KA005723,2025-06-01,1.0,1.0,,,,,
KA005738,2025-06-01,0.6,1.0,,,,,
KA005778,2025-06-01,0.6,1.0,,,,,
KA005786,2025-06-01,0.6,,,,,,
KA005884,2025-06-01,0.8,,,,,,
KA005886,2025-06-01,0.6,,,,,,
KA005923,2025-06-01,1.0,1.0,,,,,
KA006035,2025-06-01,0.6,,,,,,
KA006120,2025-06-01,,1.0,,,,,
KA006129,2025-06-01,,1.0,,,,,
KA006139,2025-06-01,0.4,0.5,,,,,
KA006175,2025-06-01,0.4,,,,,,
KA006194,2025-06-01,0.8,0.25,,,,,
KA006301,2025-06-01,,1.0,,,,,
KA006315,2025-06-01,,1.0,,,,,
KA006345,2025-06-01,,1.0,,,,,
KA006359,2025-06-01,,0.4,,,,,
KA006380,2025-06-01,,0.8333333333333334,,,,,
KA006558,2025-06-01,0.6,1.0,,,,,
KA006600,2025-06-01,,1.0,,,,,
KA006602,2025-06-01,,0.5,,,,,
KA006619,2025-06-01,1.0,0.5,,,,,
KA006623,2025-06-01,,1.0,,,,,
KA006669,2025-06-01,1.0,1.0,,,,,
KA006673,2025-06-01,0.6,0.75,0.2,,,,
KA006704,2025-06-01,0.8,0.6666666666666666,,,,,
KA006711,2025-06-01,0.8,0.8,,,,,
KA006767,2025-06-01,1.0,1.0,,,,,
KA006800,2025-06-01,,0.8,,,,,
KA006802,2025-06-01,0.6,1.0,,,,,
KA006819,2025-06-01,1.0,,,,,,
KA006838,2025-06-01,0.5,1.0,,,,,
KA006873,2025-06-01,0.8,0.8,,,,,
KA006979,2025-06-01,0.5,0.5,,,,,
KA006992,2025-06-01,,1.0,,0.8,,,
KA007126,2025-06-01,1.0,1.0,,,,,
KA007162,2025-06-01,0.6,1.0,,,,,
KA007184,2025-06-01,0.6,1.0,,,,,
KA007234,2025-06-01,0.4,,,,,,
KA007309,2025-06-01,0.6,1.0,,0.25,,,
KA007415,2025-06-01,0.6,1.0,,0.2,,,
KA007509,2025-06-01,,1.0,,,,,
KA007524,2025-06-01,0.6,,,,,,
KA007636,2025-06-01,1.0,,,,,,
KA007674,2025-06-01,,1.0,,,,,
KA007774,2025-06-01,0.8,,,,,,
KA007788,2025-06-01,,0.8333333333333334,,0.16666666666666666,,,
KA007861,2025-06-01,,0.8,,,,,
KA007868,2025-06-01,0.8,,,,,,
KA007891,2025-06-01,0.8,1.0,,,,,
KA007926,2025-06-01,0.4,1.0,,,,,
KA007999,2025-06-01,1.0,1.0,,,,,
KA008000,2025-06-01,0.6,1.0,,,,,
KA008020,2025-06-01,0.6,1.0,,,,,
KA008161,2025-06-01,1.0,1.0,,,,,
KA008174,2025-06-01,0.8,1.0,,,,,
KA008197,2025-06-01,,1.0,,,,,
KA008243,2025-06-01,,1.0,,,,,
KA008247,2025-06-01,0.4,0.8333333333333334,,,,,
KA008251,2025-06-01,,1.0,,,,,
KA008316,2025-06-01,0.6,1.0,,,,,
KA008440,2025-06-01,,0.75,,,,,
KA008445,2025-06-01,0.8,,0.2,,,,
KA008450,2025-06-01,1.0,1.0,,,,,
KA008601,2025-06-01,,1.0,,,,,
KA008668,2025-06-01,0.8,0.75,,,,,
KA008971,2025-06-01,1.0,,,,,,
KA008983,2025-06-01,0.6,1.0,,,,,
KA009112,2025-06-01,,1.0,,,,,
KA009124,2025-06-01,0.4,,,,,,
KA009171,2025-06-01,0.5,,,,,,
KA009296,2025-06-01,,1.0,,,,,
KA009344,2025-06-01,0.6,,,,,,
KA009361,2025-06-01,1.0,1.0,,,,,
KA009459,2025-06-01,0.4,1.0,,,,,
KA009534,2025-06-01,0.8,,,,,,
KA009550,2025-06-01,,0.8,,0.2,,,
KA009590,2025-06-01,,1.0,,,,,
KA009623,2025-06-01,0.6,1.0,,,,,
KA009702,2025-06-01,0.8,0.25,,,,,
KA009763,2025-06-01,0.4,,,,,,
KA009853,2025-06-01,0.75,1.0,,,,,
KA009891,2025-06-01,,1.0,,,,,
KA010206,2025-06-01,0.6,1.0,,,,,
KA010215,2025-06-01,0.6,,,,,,
KA010341,2025-06-01,1.0,1.0,,0.2,,,
KA010468,2025-06-01,0.8,0.8,,,,,
KA010484,2025-06-01,1.0,,,,,,
KA010624,2025-06-01,0.6,,,,,,
KA010715,2025-06-01,0.8,0.16666666666666666,,,,,
KA010846,2025-06-01,0.6,1.0,,,,,
KA010893,2025-06-01,,1.0,,,,,
KA011102,2025-06-01,1.0,1.0,,,,,
KA011106,2025-06-01,0.6,,,,,,
KA011240,2025-06-01,0.8,,,,,,
KA011271,2025-06-01,,1.0,,,,,
KA011275,2025-06-01,0.8,,,,,,
KA011283,2025-06-01,0.8,1.0,,,,,
KA011309,2025-06-01,0.8,,,,,,
KA011401,2025-06-01,,1.0,,,,,
KA011414,2025-06-01,0.5,,,,,,
KA011675,2025-06-01,0.6,1.0,,,,,
KA011676,2025-06-01,1.0,,,,,,
KA011678,2025-06-01,0.6,,,,,,
KA011724,2025-06-01,0.8,,,,,,
KA012076,2025-06-01,0.4,1.0,,,,,
KA012118,2025-06-01,0.6,1.0,,,,,
KA012139,2025-06-01,1.0,1.0,,,,,
KA012263,2025-06-01,0.6,1.0,,,,,
KA012331,2025-06-01,1.0,,,,,,
KA012418,2025-06-01,0.4,0.25,,,,,
KA012765,2025-06-01,1.0,,,,,,
KA012777,2025-06-01,0.6,1.0,,,,,
KA013168,2025-06-01,1.0,,,,,,
KA013437,2025-06-01,,1.0,,,,,
KA013502,2025-06-01,0.6,1.0,,,,,
KA013539,2025-06-01,0.8,1.0,,,,,
KA013595,2025-06-01,0.8,0.4,,,,,
KA013651,2025-06-01,0.8,,,,,,
KA013837,2025-06-01,0.6,,,,,,
KA014021,2025-06-01,1.0,,,,,,
KA014511,2025-06-01,,1.0,,,,,
KA014792,2025-06-01,0.8,,,,,,
KA014885,2025-06-01,1.0,,,,,,
KA015145,2025-06-01,0.8,1.0,,,,,
KA015782,2025-06-01,0.8,1.0,,,,,
KA016175,2025-06-01,,1.0,,,,,
KA016222,2025-06-01,0.5,,,,,,
KA016245,2025-06-01,0.5,,,,,,
KA016252,2025-06-01,,0.75,,,,,
KA016267,2025-06-01,0.6,,,,,,
KA016272,2025-06-01,,1.0,,,,,
KA016306,2025-06-01,,0.4,,,,,
KA016313,2025-06-01,0.6,1.0,,,,,
KA016328,2025-06-01,0.4,1.0,,,,,
KA016346,2025-06-01,0.5,,,,,,
KA016352,2025-06-01,,1.0,,,,,
KA016363,2025-06-01,1.0,1.0,,,,,
KA016396,2025-06-01,0.8,1.0,,,,,
KA016422,2025-06-01,,1.0,,,,,
KA016428,2025-06-01,,1.0,,,,,
KA016440,2025-06-01,0.6,1.0,,,,,
KA016464,2025-06-01,0.6,1.0,,,,,
KA016472,2025-06-01,0.8,,,,,,
KA016480,2025-06-01,0.6,,,,,,
KA016492,2025-06-01,0.8,0.75,,,,,
KA016515,2025-06-01,,0.2,,,,,
KA016539,2025-06-01,,1.0,,,,,
KA016556,2025-06-01,1.0,1.0,,,,,
KA016557,2025-06-01,0.8,,,,,,
KA016572,2025-06-01,,0.75,,0.25,,,
KA016602,2025-06-01,0.6,1.0,,,,,
KA016623,2025-06-01,0.8,1.0,,,,,
KA016632,2025-06-01,,1.0,,,,,
KA016643,2025-06-01,,0.6666666666666666,,,,,
KA016646,2025-06-01,1.0,,,,,,
KA016649,2025-06-01,,1.0,,,,,
KA016684,2025-06-01,,0.5,,,,,
KA016687,2025-06-01,0.6,1.0,,,,,
KA016742,2025-06-01,0.4,,,,,,
KA016751,2025-06-01,0.6,1.0,,,,,
KA016752,2025-06-01,,0.75,,,,,
KA016768,2025-06-01,0.6,,,,,,
KA016770,2025-06-01,,1.0,,,,,
KA016785,2025-06-01,0.8,1.0,,,,,
KA016821,2025-06-01,0.5,,,,,,
KA016830,2025-06-01,,1.0,,,,,
KA016846,2025-06-01,0.8,,,,,,
KA016853,2025-06-01,,0.5,,,,,
KA016863,2025-06-01,,1.0,,,,,
KA016895,2025-06-01,,1.0,,,,,
KA016959,2025-06-01,0.6,1.0,,,,,
KA016988,2025-06-01,0.8,,,,,,
KA016991,2025-06-01,0.6,,,,,,
KA017034,2025-06-01,,1.0,,0.16666666666666666,,,
KA017058,2025-06-01,,1.0,,,,,
KA017066,2025-06-01,1.0,1.0,,,,,
KA017095,2025-06-01,0.8,1.0,,,,,
KA017111,2025-06-01,,1.0,,0.5,,,
KA017153,2025-06-01,1.0,,,,,,
KA017170,2025-06-01,1.0,1.0,,,,,
KA017186,2025-06-01,,0.5,,,,,
KA017194,2025-06-01,0.8,0.8333333333333334,,,,,
KA017199,2025-06-01,1.0,1.0,,,,,
KA017329,2025-06-01,0.6,1.0,,,,,
KA017336,2025-06-01,0.6,1.0,,,,,
KA017354,2025-06-01,0.8,1.0,,,,,
KA017405,2025-06-01,0.8,1.0,,,,,
KA017408,2025-06-01,0.8,1.0,,,,,
KA017427,2025-06-01,,1.0,,,,,
KA017467,2025-06-01,0.8,1.0,,,,,
KA017470,2025-06-01,0.6,1.0,,,,,
KA017482,2025-06-01,,1.0,,,,,
KA017485,2025-06-01,0.8,,,,,,
KA017499,2025-06-01,0.8,1.0,,0.2,,,
KA017523,2025-06-01,,0.6,,,,,
KA017556,2025-06-01,0.6,,,,,,
KA017558,2025-06-01,0.8,1.0,,,,,
KA017563,2025-06-01,0.6,,,,,,
KA017577,2025-06-01,1.0,1.0,,,,,
KA017595,2025-06-01,,1.0,,,,,
KA017606,2025-06-01,,1.0,,,,,
KA017643,2025-06-01,0.2,1.0,,,,,
KA017653,2025-06-01,,1.0,,,,,
KA017716,2025-06-01,,1.0,,,,,
KA017728,2025-06-01,1.0,1.0,,,,,
KA017736,2025-06-01,,1.0,,0.6,,,
KA017738,2025-06-01,,1.0,,,,,
KA017739,2025-06-01,0.4,,,,,,
KA017744,2025-06-01,,0.75,,,,,
KA017746,2025-06-01,,1.0,,,,,
KA017752,2025-06-01,0.6,1.0,,,,,
KA017756,2025-06-01,0.6,0.6666666666666666,,,,,
KA017760,2025-06-01,0.8,0.8,,,,,
KA017798,2025-06-01,,1.0,,,,,
KA017832,2025-06-01,,1.0,,,,,
KA017846,2025-06-01,,1.0,,,,,
KA017867,2025-06-01,0.2,1.0,,,,,
KA017883,2025-06-01,1.0,,,,,,
KA017891,2025-06-01,0.8,,,,,,
KA017904,2025-06-01,,0.3333333333333333,,,,,
KA017934,2025-06-01,1.0,1.0,,,,,
KA017937,2025-06-01,1.0,0.6666666666666666,0.5,0.3333333333333333,,,
KA017954,2025-06-01,0.8,,,,,,
KA017995,2025-06-01,,1.0,,,,,
KA018109,2025-06-01,0.8,,,,,,
KA018110,2025-06-01,0.8,1.0,,,,,
KA018195,2025-06-01,0.8,,,,,,
KA018268,2025-06-01,1.0,,,,,,
KA018317,2025-06-01,0.8,,,,,,
KA018327,2025-06-01,0.6,1.0,,,,,
KA018414,2025-06-01,0.8,1.0,,,,,
KA018483,2025-06-01,,1.0,,,,,
KA018508,2025-06-01,0.6,1.0,,,,,
KA018511,2025-06-01,0.5,1.0,,0.5,,,
KA018541,2025-06-01,0.6,,,,,,
KA018547,2025-06-01,,1.0,,,,,
KA018549,2025-06-01,,1.0,,,,,
KA018589,2025-06-01,,1.0,,,,,
KA018751,2025-06-01,,1.0,,,,,
KA018785,2025-06-01,0.8,1.0,,,,,
KA018930,2025-06-01,,1.0,,,,,
KA018995,2025-06-01,0.6,1.0,,,,,
KA019179,2025-06-01,,1.0,,,,,
KA019200,2025-06-01,0.8,1.0,,,,,
KA019234,2025-06-01,0.6,0.5,,,,,
KA019264,2025-06-01,,1.0,,,,,
KA019284,2025-06-01,,1.0,,,,,
KA019300,2025-06-01,0.5,,,,,,
KA019347,2025-06-01,0.8,1.0,,,,,
KA019380,2025-06-01,1.0,,,,,,
KA019459,2025-06-01,0.6,,,,,,
KA019467,2025-06-01,,1.0,,,,,
KA019468,2025-06-01,0.6,1.0,,,,,
KA019469,2025-06-01,1.0,0.5,,,,,
KA019503,2025-06-01,0.8,1.0,,,,,
KA019509,2025-06-01,,1.0,,0.16666666666666666,,,
KA019573,2025-06-01,0.6,1.0,,,,,
KA019667,2025-06-01,1.0,,,,,,
KA019676,2025-06-01,0.6,,,,,,
KA019692,2025-06-01,0.8,1.0,,,,,
KA019697,2025-06-01,0.6,1.0,,,,,
KA019758,2025-06-01,0.8,1.0,,,,,
KA019791,2025-06-01,1.0,1.0,,,,,
KA019800,2025-06-01,,1.0,,0.25,,,
KA019804,2025-06-01,0.5,,,,,,
KA019905,2025-06-01,0.8,1.0,,,,,
KA019950,2025-06-01,0.6,1.0,,,,,
KA020021,2025-06-01,0.8,,,,,,
KA020035,2025-06-01,0.6,1.0,,,,,
KA020062,2025-06-01,,1.0,,,,,
KA020064,2025-06-01,0.6,,,,,,
KA020072,2025-06-01,0.4,,,,,,
KA020192,2025-06-01,,1.0,,,,,
KA020266,2025-06-01,,1.0,,,,,
KA020268,2025-06-01,0.8,,,,,,
KA020272,2025-06-01,1.0,1.0,,,,,
KA020275,2025-06-01,,1.0,,,,,
KA020297,2025-06-01,0.4,1.0,,,,,
KA020317,2025-06-01,1.0,1.0,,,,,
KA020318,2025-06-01,0.6,,,,,,
KA020319,2025-06-01,,0.6,,,,,
KA020321,2025-06-01,,1.0,,,,,
KA020324,2025-06-01,,1.0,,,,,
KA020331,2025-06-01,0.8,1.0,,,,,
KA020341,2025-06-01,,0.3333333333333333,,,,,
KA020345,2025-06-01,0.4,1.0,,,,,
KA020360,2025-06-01,,1.0,,,,,
KA020361,2025-06-01,0.2,0.16666666666666666,,,,,
KA020364,2025-06-01,0.6,,,,,,
KA020365,2025-06-01,,0.75,,,,,
KA020370,2025-06-01,0.8,,,,,,
KA020380,2025-06-01,,1.0,,,,,
KA020406,2025-06-01,0.8,,,,,,
KA020420,2025-06-01,0.6,,,,,,
KA020436,2025-06-01,,1.0,,,,,
KA020440,2025-06-01,0.5,1.0,,,,,
KA020441,2025-06-01,1.0,1.0,,,,,
KA020464,2025-06-01,,0.5,,,,,
KA020467,2025-06-01,,1.0,,,,,
KA020513,2025-06-01,,1.0,,,,,
KA020557,2025-06-01,0.4,,,,,,
KA020610,2025-06-01,,0.8333333333333334,,,,,
KA020613,2025-06-01,,1.0,,,,,
KA020664,2025-06-01,0.6,0.75,,,,,
KA020740,2025-06-01,0.6,1.0,,,,,
KA020834,2025-06-01,0.6,0.75,,,,,
KA020839,2025-06-01,,1.0,,,,,
KA020920,2025-06-01,,1.0,,0.6,,,
KA020945,2025-06-01,0.8,,,,,,
KA020946,2025-06-01,0.6,,,,,,
KA020989,2025-06-01,,1.0,,,,,
KA021115,2025-06-01,,1.0,,,,,
KA021116,2025-06-01,0.6,1.0,,,,,
KA021118,2025-06-01,0.75,,,,,,
KA021121,2025-06-01,,1.0,,,,,
KA021127,2025-06-01,0.6,,,,,,
KA021172,2025-06-01,,1.0,,,,,
KA021224,2025-06-01,0.6,0.8333333333333334,,,,,
KA021225,2025-06-01,0.8,,,,,,
KA021273,2025-06-01,0.6,1.0,,,,,
KA021422,2025-06-01,0.6,,,,,,
KA021509,2025-06-01,1.0,,,,,,
KA021547,2025-06-01,0.8,1.0,,,,,
KA021548,2025-06-01,,1.0,,,,,
KA021652,2025-06-01,,1.0,,,,,
KA021767,2025-06-01,,1.0,,,,,
KA021769,2025-06-01,,1.0,,,,,
KA021795,2025-06-01,0.6,0.25,,,,,
KA021828,2025-06-01,0.8,,,,,,
KA022292,2025-06-01,0.8,1.0,,,,,
KA022293,2025-06-01,0.6,,,,,,
KA022581,2025-06-01,0.8,,,,,,
KA022988,2025-06-01,0.6,1.0,,,,,
KA023053,2025-06-01,0.8,,,,,,
KA023061,2025-06-01,0.4,1.0,,,,,
KA023066,2025-06-01,0.6,1.0,,,,,
KA023137,2025-06-01,0.4,1.0,,,,,
KA023369,2025-06-01,0.8,,,,,,
KA023377,2025-06-01,,1.0,,,,,
KA023437,2025-06-01,0.8,1.0,,,,,
KA023985,2025-06-01,,1.0,,,,,
KA024001,2025-06-01,0.8,1.0,,,,,
KA024005,2025-06-01,,0.8,,,,,
KA024132,2025-06-01,,0.75,,,,,
KA024148,2025-06-01,0.4,1.0,,,,,
KA024202,2025-06-01,,1.0,,,,,
KA024277,2025-06-01,,1.0,,,,,
KA024435,2025-06-01,0.6,,,,,,
KA024454,2025-06-01,1.0,0.25,,,,,
KA024753,2025-06-01,0.8,0.25,,,,,
KA024764,2025-06-01,0.8,,0.2,,,,
KA024782,2025-06-01,0.8,1.0,,,,,
KA024801,2025-06-01,0.8,,,,,,
KA024807,2025-06-01,0.8,,,,,,
KA024872,2025-06-01,,1.0,,,,,
KA024995,2025-06-01,0.6,1.0,,,,,
KA025047,2025-06-01,0.4,1.0,,,,,
KA025105,2025-06-01,,1.0,,,,,
KA025218,2025-06-01,,0.6,,,,,
KA025303,2025-06-01,,1.0,,,,,
KA025393,2025-06-01,0.8,,,,,,
KA025399,2025-06-01,0.8,1.0,,,,,
KA025401,2025-06-01,0.6,1.0,,,,,
KA025453,2025-06-01,0.8,,,,,,
KA025662,2025-06-01,,1.0,,,,,
KA025883,2025-06-01,,1.0,,,,,
KA025912,2025-06-01,,1.0,,,,,
KA025951,2025-06-01,0.4,,,,,,
KA025973,2025-06-01,1.0,,,,,,
KA025982,2025-06-01,,1.0,,,,,
KA025985,2025-06-01,0.2,1.0,,,,,
KA025991,2025-06-01,1.0,0.5,,,,,
KA026013,2025-06-01,0.6,,,,,,
KA026166,2025-06-01,,1.0,,,,,
KA026355,2025-06-01,,1.0,,,,,
KA026830,2025-06-01,0.4,1.0,,,,,
KA027068,2025-06-01,0.3333333333333333,1.0,,,,,
KA027256,2025-06-01,,1.0,,,,,
KA027332,2025-06-01,0.4,1.0,,,,,
KA027363,2025-06-01,,1.0,,,,,
KA027444,2025-06-01,,1.0,,,,,
KA027554,2025-06-01,1.0,,,,,,
KA027730,2025-06-01,0.8,1.0,,,,,
KA027752,2025-06-01,0.6,1.0,,,,,
KA027773,2025-06-01,1.0,,,,,,
KA027939,2025-06-01,0.8,0.16666666666666666,,0.16666666666666666,,,
KA027941,2025-06-01,1.0,0.2,,,,,
KA027944,2025-06-01,,0.6,,,,,
KA028041,2025-06-01,0.5,0.5,,,,,
KA028091,2025-06-01,0.8,1.0,,,,,
KA028158,2025-06-01,0.8,,,,,,
KA028412,2025-06-01,0.8,1.0,,0.16666666666666666,,,
KA028461,2025-06-01,1.0,0.5,,,,,
KA028488,2025-06-01,,1.0,,,,,
KA028500,2025-06-01,1.0,,,,,,
KA028529,2025-06-01,0.8,1.0,,,,,
KA028544,2025-06-01,0.6,,,,,,
KA028564,2025-06-01,,1.0,,,,,
KA028591,2025-06-01,1.0,,,,,,
KA028593,2025-06-01,1.0,,,,,,
KA028803,2025-06-01,1.0,1.0,,,,,
KA028821,2025-06-01,,0.8,,,,,
KA028831,2025-06-01,,1.0,,,,,
KA028863,2025-06-01,0.6,1.0,,,,,
KA028927,2025-06-01,1.0,,,,,,
KA028951,2025-06-01,1.0,,,,,,
KA028959,2025-06-01,,1.0,,,,,
KA029043,2025-06-01,0.6,1.0,,,,,
KA029057,2025-06-01,1.0,1.0,,,,,
KA029061,2025-06-01,,1.0,,,,,
KA029139,2025-06-01,0.8,,,,,,
KA029221,2025-06-01,,0.6666666666666666,,,,,
KA029295,2025-06-01,,0.6666666666666666,,,,,
KA029303,2025-06-01,1.0,1.0,,,,,
KA029310,2025-06-01,0.25,1.0,,,,,
KA029330,2025-06-01,,0.25,,,,,
KA029378,2025-06-01,,1.0,,,,,
KA029422,2025-06-01,0.8,1.0,,,,,
KA029438,2025-06-01,0.8,0.25,,,,,
KA029439,2025-06-01,,1.0,,,,,
KA029460,2025-06-01,0.5,1.0,,,,,
KA029461,2025-06-01,,1.0,,,,,
KA029463,2025-06-01,0.6,,,,,,
KA029470,2025-06-01,1.0,,,,,,
KA029496,2025-06-01,0.4,,,,,,
KA029689,2025-06-01,0.8,0.6666666666666666,,,,,
KA029704,2025-06-01,,1.0,,,,,
KA029705,2025-06-01,0.6,1.0,,,,,
KA029727,2025-06-01,0.6,1.0,,,,,
KA029770,2025-06-01,1.0,0.8,,,,,
KA029785,2025-06-01,,1.0,,,,,
KA029787,2025-06-01,0.6,0.75,,,,,
KA029788,2025-06-01,1.0,,,,,,
KA029796,2025-06-01,0.6,1.0,,,,,
KA029825,2025-06-01,0.8,,,,,,
KA029844,2025-06-01,,1.0,,,,,
KA029860,2025-06-01,,1.0,,,,,
KA030047,2025-06-01,,1.0,,,,,
KA030062,2025-06-01,1.0,1.0,,,,,
KA030585,2025-06-01,1.0,1.0,,,,,
KA031153,2025-06-01,1.0,1.0,,,,,
KA031545,2025-06-01,,0.5,,,,,
KA031702,2025-06-01,0.8,,,,,,
KA031961,2025-06-01,1.0,,,,,,
KA031982,2025-06-01,0.6,,,,,,
KA032007,2025-06-01,0.4,1.0,,,,,
KA032154,2025-06-01,1.0,,,,,,
KA032460,2025-06-01,0.4,,,,,,
KA032502,2025-06-01,,1.0,,,,,
KA032896,2025-06-01,,1.0,,,,,
KA032901,2025-06-01,0.6,,,,,,
KA032910,2025-06-01,0.6,,,,,,
KA032918,2025-06-01,,0.5,,,,,
KA032920,2025-06-01,0.2,,,,,,
KA032951,2025-06-01,,1.0,,,,,
KA033049,2025-06-01,,1.0,,,,,
KA033050,2025-06-01,0.4,1.0,,,,,
KA033170,2025-06-01,0.6,,,,,,
KA033185,2025-06-01,,1.0,,,,,
KA033557,2025-06-01,,1.0,,,,,
KA033703,2025-06-01,0.8,,,,,,
KA033737,2025-06-01,0.8,1.0,,,,,
KA033775,2025-06-01,,1.0,,,,,
KA034157,2025-06-01,0.4,,,,,,
KA034628,2025-06-01,1.0,1.0,,,,,
KA034698,2025-06-01,0.8,1.0,,0.2,,,
KA034812,2025-06-01,0.6,,,,,,
KA034964,2025-06-01,,0.8,,0.2,,,
KA035023,2025-06-01,,1.0,,,,,
KA035060,2025-06-01,0.8,1.0,,,,,
KA035084,2025-06-01,0.6,1.0,,,,,
KA035110,2025-06-01,,1.0,,,,,
KA035122,2025-06-01,,1.0,,,,,
KA035151,2025-06-01,0.8,,,,,,
KA035154,2025-06-01,,1.0,,,,,
KA035167,2025-06-01,,1.0,,,,,
KA035380,2025-06-01,0.8,1.0,,,,,
KA035517,2025-06-01,1.0,1.0,,,,,
KA035748,2025-06-01,0.8,1.0,,,,,
KA035768,2025-06-01,0.8,1.0,,,,,
KA035773,2025-06-01,0.6,1.0,,,,,
KA035783,2025-06-01,0.6,,,,,,
KA035832,2025-06-01,,1.0,,,,,
KA035895,2025-06-01,,1.0,,,,,
KA036093,2025-06-01,0.25,1.0,,,,,
KA036107,2025-06-01,,1.0,,,,,
KA036162,2025-06-01,0.6,1.0,,,,,
KA036339,2025-06-01,0.8,,,,,,
KA036373,2025-06-01,0.8,1.0,,,,,
KA036403,2025-06-01,0.6,1.0,,,,,
KA036404,2025-06-01,0.8,1.0,,,,,
KA036479,2025-06-01,0.6,,,,,,
KA036514,2025-06-01,0.8,,,,,,
KA036549,2025-06-01,,1.0,,,,,
KA036648,2025-06-01,,0.5,,,,,
KA036811,2025-06-01,,1.0,,,,,
KA036929,2025-06-01,0.6,0.5,,,,,
KA037022,2025-06-01,1.0,,,,,,
KA037044,2025-06-01,,1.0,,,,,
KA037187,2025-06-01,,1.0,,0.25,,,
KA037371,2025-06-01,0.8,1.0,,,,,
KA037451,2025-06-01,1.0,1.0,,,,,
KA037547,2025-06-01,0.5,1.0,,,,,
KA037552,2025-06-01,1.0,,,,,,
