client_doctor_code,campaign_start_date_(month_year),hcp_email_open_rate,hcp_whatsapp_read_rate,hcp_email_click_rate,hcp_whatsapp_click_rate,hcp_call_productive_rate,last_call_connected_date_(selected_month),average_duration_connected_calls
RJ009360,2025-02-01,1.0,,,,,,
RJ009485,2025-02-01,,1.0,,,,,
RJ009575,2025-02-01,0.8,,,,,,
RJ009649,2025-02-01,,1.0,,,,,
RJ009652,2025-02-01,1.0,1.0,,,,,
RJ009669,2025-02-01,1.0,,,,,,
RJ009722,2025-02-01,,1.0,,,,,
RJ009811,2025-02-01,0.5,1.0,,0.2,,,
RJ009837,2025-02-01,1.0,,,,,,
RJ009929,2025-02-01,0.8,1.0,,,,,
RJ009965,2025-02-01,1.0,,,,,,
RJ009987,2025-02-01,,0.75,,,,,
RJ010125,2025-02-01,,1.0,,,,,
RJ010127,2025-02-01,1.0,,,,,,
RJ010143,2025-02-01,,0.6666666666666666,,,,,
RJ010309,2025-02-01,,1.0,,0.3333333333333333,,,
RJ010321,2025-02-01,1.0,1.0,,,,,
RJ010361,2025-02-01,1.0,1.0,,,,,
RJ010587,2025-02-01,,0.3333333333333333,,,,,
RJ010729,2025-02-01,,0.5,,,,,
RJ010755,2025-02-01,0.6,1.0,,,,,
RJ010846,2025-02-01,1.0,,,,,,
RJ010870,2025-02-01,1.0,,,,,,
RJ010889,2025-02-01,,1.0,,0.16666666666666666,,,
RJ010966,2025-02-01,,1.0,,,,,
RJ011070,2025-02-01,1.0,,,,,,
RJ011076,2025-02-01,,0.8333333333333334,,,,,
RJ011097,2025-02-01,,1.0,,,,,
RJ011107,2025-02-01,,1.0,,,,,
RJ011134,2025-02-01,,1.0,,,,,
RJ011174,2025-02-01,0.6,1.0,,,,,
RJ011213,2025-02-01,,0.5,,,,,
RJ011214,2025-02-01,0.6,,,,,,
RJ011224,2025-02-01,1.0,1.0,,0.25,,,
RJ011225,2025-02-01,0.75,,,,,,
RJ011243,2025-02-01,,1.0,,,,,
RJ011260,2025-02-01,,1.0,,,,,
RJ011272,2025-02-01,,1.0,,,,,
RJ011343,2025-02-01,0.2,1.0,,,,,
RJ011427,2025-02-01,,0.5,,,,,
RJ011527,2025-02-01,1.0,,,,,,
RJ011597,2025-02-01,,0.3333333333333333,,,,,
RJ011607,2025-02-01,1.0,1.0,,,,,
RJ011634,2025-02-01,,1.0,,,,,
RJ011650,2025-02-01,0.6,,,,,,
RJ011694,2025-02-01,0.3333333333333333,1.0,,,,,
RJ011759,2025-02-01,1.0,,,,,,
RJ011768,2025-02-01,,1.0,,,,,
RJ011799,2025-02-01,,1.0,,,,,
RJ011803,2025-02-01,,0.5,,,,,
RJ011847,2025-02-01,1.0,1.0,,,,,
RJ012030,2025-02-01,1.0,,,,,,
RJ012137,2025-02-01,,1.0,,,,,
RJ012150,2025-02-01,,1.0,,,,,
RJ012163,2025-02-01,,0.5,,,,,
RJ012221,2025-02-01,1.0,1.0,,,,,
RJ012237,2025-02-01,,0.75,,,,,
RJ012303,2025-02-01,1.0,,,,,,
RJ012335,2025-02-01,1.0,1.0,,,,,
RJ012371,2025-02-01,0.6,,,,,,
RJ012444,2025-02-01,1.0,,,,,,
RJ012491,2025-02-01,1.0,,,,,,
RJ012501,2025-02-01,,0.5,,,,,
RJ012538,2025-02-01,,1.0,,,,,
RJ012561,2025-02-01,,0.25,,,,,
RJ012590,2025-02-01,0.5,1.0,,,,,
RJ012604,2025-02-01,1.0,1.0,,,,,
RJ012607,2025-02-01,,1.0,,,,,
RJ012611,2025-02-01,1.0,1.0,,,,,
RJ012679,2025-02-01,0.8,1.0,,,,,
RJ012686,2025-02-01,1.0,0.6666666666666666,,,,,
RJ012696,2025-02-01,,1.0,,,,,
RJ012698,2025-02-01,,0.5,,,,,
RJ012759,2025-02-01,,1.0,,,,,
RJ012762,2025-02-01,1.0,,,,,,
RJ012775,2025-02-01,0.8,,,,,,
RJ012796,2025-02-01,,0.3333333333333333,,,,,
RJ012970,2025-02-01,,0.75,,,,,
RJ013034,2025-02-01,1.0,1.0,,,,,
RJ013193,2025-02-01,0.8,,,,,,
RJ013203,2025-02-01,,0.8,,,,,
RJ013209,2025-02-01,0.8,,,,,,
RJ013212,2025-02-01,,0.3333333333333333,,0.3333333333333333,,,
RJ013233,2025-02-01,0.8,0.3333333333333333,,,,,
RJ013292,2025-02-01,,1.0,,,,,
RJ013388,2025-02-01,,0.6666666666666666,,,,,
RJ013394,2025-02-01,,1.0,,,,,
RJ013398,2025-02-01,0.8,1.0,,,,,
RJ013400,2025-02-01,0.4,1.0,,,,,
RJ013407,2025-02-01,1.0,,1.0,,,,
RJ013409,2025-02-01,,1.0,,,,,
RJ013410,2025-02-01,,0.6666666666666666,,,,,
RJ013411,2025-02-01,0.6,,,,,,
RJ013416,2025-02-01,0.8,,,,,,
RJ013418,2025-02-01,,1.0,,,,,
RJ013421,2025-02-01,,1.0,,,,,
RJ013629,2025-02-01,,1.0,,,,,
RJ013751,2025-02-01,,1.0,,,,,
RJ013765,2025-02-01,0.6,,,,,,
RJ014305,2025-02-01,0.3333333333333333,1.0,,,,,
RJ014308,2025-02-01,0.6666666666666666,1.0,,,,,
RJ014781,2025-02-01,1.0,1.0,,,,,
RJ014905,2025-02-01,1.0,0.5,,0.16666666666666666,,,
RJ015062,2025-02-01,,1.0,,,,,
RJ015190,2025-02-01,,1.0,,,,,
RJ015213,2025-02-01,,1.0,,,,,
RJ015785,2025-02-01,0.6,,,,,,
RJ015956,2025-02-01,1.0,1.0,,,,,
RJ016098,2025-02-01,,1.0,,,,,
RJ016151,2025-02-01,,1.0,,,,,
RJ016277,2025-02-01,0.8,,,,,,
RJ016332,2025-02-01,0.8,1.0,,,,,
RJ016758,2025-02-01,0.6666666666666666,,,,,,
RJ016880,2025-02-01,,1.0,,,,,
RJ017013,2025-02-01,,1.0,,,,,
RJ017066,2025-02-01,0.75,1.0,,,,,
RJ017068,2025-02-01,,1.0,,0.16666666666666666,,,
RJ017425,2025-02-01,0.75,,,,,,
RJ017470,2025-02-01,1.0,1.0,,,,,
RJ017708,2025-02-01,0.8,,,,,,
RJ017842,2025-02-01,0.4,1.0,,,,,
RJ018073,2025-02-01,1.0,,,,,,
RJ018130,2025-02-01,0.8,1.0,,,,,
RJ018135,2025-02-01,,1.0,,0.2,,,
RJ018165,2025-02-01,1.0,1.0,,,,,
RJ018180,2025-02-01,,1.0,,,,,
RJ018222,2025-02-01,,0.75,,,,,
RJ018324,2025-02-01,0.8,,,,,,
RJ018325,2025-02-01,1.0,,,,,,
RJ018559,2025-02-01,0.75,,,,,,
RJ019276,2025-02-01,0.8,1.0,,,,,
RJ019393,2025-02-01,1.0,1.0,,,,,
RJ020052,2025-02-01,,1.0,,,,,
RJ020442,2025-02-01,1.0,1.0,,,,,
RJ020466,2025-02-01,0.6,,,,,,
RJ020641,2025-02-01,,1.0,,,,,
RJ020711,2025-02-01,,1.0,,,,,
RJ021058,2025-02-01,0.8,0.8,,,,,
RJ021173,2025-02-01,,1.0,,,,,
RJ021327,2025-02-01,0.8,,,,,,
RJ021531,2025-02-01,1.0,,,,,,
RJ021571,2025-02-01,0.75,1.0,,0.2,,,
RJ021785,2025-02-01,0.6,1.0,,,,,
RJ021947,2025-02-01,0.8,0.3333333333333333,,,,,
RJ021948,2025-02-01,,1.0,,,,,
RJ021950,2025-02-01,0.6,1.0,,,,,
RJ021952,2025-02-01,0.8,,,,,,
RJ021956,2025-02-01,1.0,,,,,,
RJ021974,2025-02-01,0.8,,,,,,
RJ021986,2025-02-01,0.6,,,,,,
RJ021988,2025-02-01,0.8,1.0,,0.2,,,
RJ022013,2025-02-01,,1.0,,,,,
RJ022014,2025-02-01,0.8,1.0,,1.0,,,
RJ022051,2025-02-01,1.0,0.3333333333333333,,,,,
RJ022064,2025-02-01,,1.0,,,,,
RJ022100,2025-02-01,1.0,0.75,,,,,
RJ022658,2025-02-01,0.8,1.0,,,,,
RJ022944,2025-02-01,1.0,1.0,,0.2,,,
RJ023670,2025-02-01,,1.0,,,,,
RJ023988,2025-02-01,,1.0,,,,,
RJ024239,2025-02-01,0.8,1.0,,,,,
RJ024335,2025-02-01,1.0,1.0,,,,,
RJ024336,2025-02-01,,1.0,,,,,
RJ024342,2025-02-01,0.6,0.5,,,,,
RJ024445,2025-02-01,0.8,1.0,0.2,,,,
RJ024452,2025-02-01,,1.0,,,,,
RJ024651,2025-02-01,,1.0,,,,,
RJ024827,2025-02-01,0.4,1.0,,,,,
RJ024831,2025-02-01,,1.0,,0.2,,,
RJ025248,2025-02-01,,1.0,,,,,
RJ025396,2025-02-01,0.6,1.0,,,,,
RJ025397,2025-02-01,0.4,,,,,,
RJ025399,2025-02-01,0.6,,,,,,
RJ025400,2025-02-01,0.8,1.0,,,,,
RJ025402,2025-02-01,,1.0,,,,,
RJ025404,2025-02-01,0.8,1.0,,,,,
RJ025414,2025-02-01,,1.0,,,,,
RJ025422,2025-02-01,0.6,,,,,,
RJ025902,2025-02-01,,1.0,,,,,
RJ025964,2025-02-01,,1.0,,,,,
RJ025967,2025-02-01,1.0,,,,,,
RJ026294,2025-02-01,,1.0,,,,,
RJ027027,2025-02-01,1.0,1.0,,,,,
RJ027244,2025-02-01,1.0,1.0,0.3333333333333333,,,,
RJ030403,2025-02-01,0.8,0.6666666666666666,,0.3333333333333333,,,
RJ031105,2025-02-01,1.0,1.0,,,,,
RJ031136,2025-02-01,0.3333333333333333,1.0,,0.3333333333333333,,,
RJ031198,2025-02-01,,1.0,,,,,
RJ031204,2025-02-01,,0.3333333333333333,,,,,
RJ487769,2025-02-01,,1.0,,,,,
RJ491471,2025-02-01,,1.0,,,,,
RJ492770,2025-02-01,,1.0,,,,,
RJ494687,2025-02-01,1.0,,,,,,
RJ495834,2025-02-01,1.0,0.75,,,,,
SK000222,2025-02-01,,1.0,,,,,
TN000002,2025-02-01,,0.5,,,,,
TN000012,2025-02-01,1.0,,,,,,
TN000013,2025-02-01,,1.0,,,,,
TN000029,2025-02-01,,1.0,,,,,
TN000062,2025-02-01,,1.0,,,,,
TN000075,2025-02-01,,1.0,,,,,
TN000091,2025-02-01,,0.8,,,,,
TN000101,2025-02-01,1.0,1.0,,,,,
TN000102,2025-02-01,1.0,1.0,,,,,
TN000112,2025-02-01,,0.6666666666666666,,,,,
TN000116,2025-02-01,1.0,,,,,,
TN000132,2025-02-01,1.0,1.0,,,,,
TN000136,2025-02-01,,1.0,,,,,
TN000172,2025-02-01,1.0,,,,,,
TN000180,2025-02-01,,0.75,,,,,
TN000230,2025-02-01,1.0,,,,,,
TN000313,2025-02-01,1.0,1.0,,,,,
TN000350,2025-02-01,,1.0,,,,,
TN000387,2025-02-01,0.3333333333333333,,,,,,
TN000402,2025-02-01,,1.0,,,,,
TN000478,2025-02-01,,1.0,,,,,
TN000514,2025-02-01,,1.0,,,,,
TN000523,2025-02-01,,1.0,,,,,
TN000535,2025-02-01,,0.25,,,,,
TN000538,2025-02-01,1.0,0.25,,,,,
TN000570,2025-02-01,,1.0,,,,,
TN000616,2025-02-01,,1.0,,,,,
TN000695,2025-02-01,,0.5,,,,,
TN000704,2025-02-01,1.0,1.0,,,,,
TN000736,2025-02-01,1.0,0.6666666666666666,,,,,
TN000830,2025-02-01,,1.0,,,,,
TN000871,2025-02-01,,0.5,,,,,
TN000872,2025-02-01,1.0,,,,,,
TN000911,2025-02-01,1.0,,,,,,
TN000938,2025-02-01,,1.0,,,,,
TN000976,2025-02-01,1.0,1.0,,,,,
TN001019,2025-02-01,0.75,,,,,,
TN001026,2025-02-01,,1.0,,,,,
TN001040,2025-02-01,,1.0,,,,,
TN001052,2025-02-01,,1.0,,,,,
TN001107,2025-02-01,,1.0,,,,,
TN001163,2025-02-01,,1.0,,,,,
TN001218,2025-02-01,1.0,,,,,,
TN001267,2025-02-01,1.0,,,,,,
TN001537,2025-02-01,1.0,0.5,,,,,
TN001567,2025-02-01,1.0,,,,,,
TN001631,2025-02-01,,1.0,,,,,
TN001774,2025-02-01,1.0,,,,,,
TN001780,2025-02-01,,0.5,,,,,
TN001839,2025-02-01,,1.0,,,,,
TN001908,2025-02-01,,0.75,,0.25,,,
TN001938,2025-02-01,1.0,0.75,,,,,
TN002018,2025-02-01,,1.0,,,,,
TN002135,2025-02-01,,1.0,,,,,
TN002151,2025-02-01,,1.0,,0.5,,,
TN002249,2025-02-01,,1.0,,,,,
TN002341,2025-02-01,0.8,1.0,,0.3333333333333333,,,
TN002448,2025-02-01,0.6,,,,,,
TN002450,2025-02-01,,1.0,,,,,
TN002486,2025-02-01,0.6666666666666666,,,,,,
TN002643,2025-02-01,,1.0,,,,,
TN002661,2025-02-01,1.0,1.0,,,,,
TN003037,2025-02-01,0.25,1.0,,,,,
TN003476,2025-02-01,,1.0,,,,,
TN003670,2025-02-01,,1.0,,,,,
TN003729,2025-02-01,1.0,0.75,,,,,
TN003742,2025-02-01,,1.0,,,,,
TN003769,2025-02-01,1.0,1.0,,,,,
TN003773,2025-02-01,0.75,,,,,,
TN003777,2025-02-01,,0.3333333333333333,,,,,
TN003784,2025-02-01,,0.6666666666666666,,,,,
TN003787,2025-02-01,1.0,0.6666666666666666,,,,,
TN003792,2025-02-01,,1.0,,,,,
TN003793,2025-02-01,,1.0,,,,,
TN003802,2025-02-01,0.4,,,,,,
TN003806,2025-02-01,0.75,,,,,,
TN003816,2025-02-01,1.0,1.0,,,,,
TN003817,2025-02-01,,1.0,,,,,
TN003840,2025-02-01,,1.0,,,,,
TN003845,2025-02-01,,1.0,,,,,
TN003849,2025-02-01,0.8,,,,,,
TN003870,2025-02-01,0.75,0.5,,,,,
TN003877,2025-02-01,,0.25,,,,,
TN003888,2025-02-01,1.0,,,,,,
TN003904,2025-02-01,1.0,1.0,,0.25,,,
TN003928,2025-02-01,,1.0,,,,,
TN003945,2025-02-01,1.0,1.0,,,,,
TN003946,2025-02-01,0.6,1.0,,0.2,,,
TN003961,2025-02-01,1.0,,,,,,
TN003970,2025-02-01,1.0,,,,,,
TN003973,2025-02-01,1.0,,,,,,
TN004001,2025-02-01,1.0,,,,,,
TN004046,2025-02-01,,1.0,,0.6666666666666666,,,
TN004073,2025-02-01,1.0,0.3333333333333333,,,,,
TN004128,2025-02-01,,0.75,,,,,
TN004194,2025-02-01,,1.0,,,,,
TN004252,2025-02-01,0.6,1.0,,,,,
TN004359,2025-02-01,0.6,1.0,,,,,
TN004369,2025-02-01,,1.0,,,,,
TN004394,2025-02-01,1.0,1.0,,,,,
TN004399,2025-02-01,,1.0,,0.16666666666666666,,,
TN004413,2025-02-01,1.0,,,,,,
TN004744,2025-02-01,,1.0,,0.75,,,
TN004852,2025-02-01,,1.0,,,,,
TN004888,2025-02-01,,1.0,,,,,
TN004958,2025-02-01,1.0,,,,,,
TN005118,2025-02-01,,1.0,,,,,
TN005515,2025-02-01,,1.0,,,,,
TN005523,2025-02-01,,1.0,,,,,
TN005536,2025-02-01,,1.0,,,,,
TN005554,2025-02-01,,1.0,,,,,
TN005590,2025-02-01,0.8,1.0,,,,,
TN005596,2025-02-01,1.0,0.75,,,,,
TN005623,2025-02-01,0.8,1.0,,,,,
TN005635,2025-02-01,,1.0,,,,,
TN005636,2025-02-01,,1.0,,,,,
TN005690,2025-02-01,,1.0,,0.25,,,
TN005927,2025-02-01,1.0,,,,,,
TN006143,2025-02-01,1.0,0.5,,,,,
TN006150,2025-02-01,0.4,1.0,,,,,
TN006202,2025-02-01,1.0,1.0,,,,,
TN006211,2025-02-01,,1.0,,,,,
TN006251,2025-02-01,,1.0,,,,,
TN006296,2025-02-01,0.6666666666666666,0.5,,,,,
TN006305,2025-02-01,1.0,,,,,,
TN006332,2025-02-01,,0.5,,,,,
TN006334,2025-02-01,1.0,1.0,,0.25,,,
TN006352,2025-02-01,1.0,,,,,,
TN006368,2025-02-01,0.8,,,,,,
TN006396,2025-02-01,0.6,0.75,,0.5,,,
TN006429,2025-02-01,0.25,,,,,,
TN006443,2025-02-01,0.8,0.5,,,,,
TN006450,2025-02-01,,1.0,,,,,
TN006494,2025-02-01,,1.0,,,,,
TN006513,2025-02-01,1.0,,,,,,
TN006520,2025-02-01,,1.0,,,,,
TN006622,2025-02-01,1.0,1.0,,,,,
TN006628,2025-02-01,,1.0,,,,,
TN006672,2025-02-01,,1.0,,,,,
TN006737,2025-02-01,0.8,,,,,,
TN006753,2025-02-01,,1.0,,,,,
TN006784,2025-02-01,0.6,,,,,,
TN006815,2025-02-01,,1.0,,,,,
TN006866,2025-02-01,,1.0,,,,,
TN006904,2025-02-01,,1.0,,,,,
TN006934,2025-02-01,,1.0,,,,,
TN006967,2025-02-01,0.8,1.0,,,,,
TN007045,2025-02-01,,1.0,,,,,
TN007059,2025-02-01,0.6,1.0,,,,,
TN007183,2025-02-01,,1.0,,,,,
TN007327,2025-02-01,0.2,,,,,,
TN007448,2025-02-01,1.0,1.0,,,,,
TN007643,2025-02-01,0.4,,,,,,
TN007755,2025-02-01,,1.0,,0.5,,,
TN007808,2025-02-01,1.0,,,,,,
TN007827,2025-02-01,0.8,1.0,,,,,
TN007854,2025-02-01,,0.3333333333333333,,,,,
TN008042,2025-02-01,,1.0,,,,,
TN008161,2025-02-01,,0.25,,0.25,,,
TN008343,2025-02-01,0.8,1.0,,,,,
TN008417,2025-02-01,0.6,0.3333333333333333,,0.3333333333333333,,,
TN008649,2025-02-01,1.0,1.0,,,,,
TN008683,2025-02-01,1.0,,,,,,
TN008695,2025-02-01,1.0,1.0,,,,,
TN008821,2025-02-01,,0.3333333333333333,,0.3333333333333333,,,
TN008837,2025-02-01,1.0,0.75,,,,,
TN009061,2025-02-01,1.0,,,,,,
TN009100,2025-02-01,1.0,,,,,,
TN009212,2025-02-01,1.0,,,,,,
TN009245,2025-02-01,,1.0,,,,,
TN009414,2025-02-01,0.8,,,,,,
TN009902,2025-02-01,0.4,,,,,,
TN009940,2025-02-01,,1.0,,,,,
TN009990,2025-02-01,,0.3333333333333333,,,,,
TN010086,2025-02-01,,0.6666666666666666,,,,,
TN010223,2025-02-01,0.6,0.6666666666666666,,,,,
TN010375,2025-02-01,0.8,0.25,,,,,
TN010510,2025-02-01,,1.0,,,,,
TN010582,2025-02-01,0.4,1.0,,0.3333333333333333,,,
TN011001,2025-02-01,1.0,,,,,,
TN011117,2025-02-01,1.0,1.0,,,,,
TN011302,2025-02-01,1.0,1.0,,,,,
TN011356,2025-02-01,,0.5,,,,,
TN011391,2025-02-01,,0.3333333333333333,,,,,
TN011413,2025-02-01,,1.0,,,,,
TN011425,2025-02-01,,0.6666666666666666,,,,,
TN011433,2025-02-01,1.0,1.0,,,,,
TN011497,2025-02-01,,1.0,,,,,
TN011508,2025-02-01,0.6,0.8,,,,,
TN011522,2025-02-01,1.0,0.75,,,,,
TN011575,2025-02-01,,0.6666666666666666,,,,,
TN011725,2025-02-01,,1.0,,,,,
TN011794,2025-02-01,,1.0,,,,,
TN011986,2025-02-01,,0.75,,,,,
TN012029,2025-02-01,,1.0,,,,,
TN012068,2025-02-01,1.0,,,,,,
TN012071,2025-02-01,0.2,,,,,,
TN012264,2025-02-01,1.0,1.0,,,,,
TN012274,2025-02-01,,0.25,,,,,
TN012304,2025-02-01,0.6,,,,,,
TN012456,2025-02-01,,1.0,,,,,
TN012513,2025-02-01,,0.5,,,,,
TN012589,2025-02-01,,1.0,,,,,
TN012657,2025-02-01,,0.75,,,,,
TN012659,2025-02-01,,1.0,,0.25,,,
TN012694,2025-02-01,,0.3333333333333333,,,,,
TN012708,2025-02-01,0.6,,,,,,
TN012766,2025-02-01,0.6,0.8,,,,,
TN012773,2025-02-01,0.8,,,,,,
TN012789,2025-02-01,1.0,,,,,,
TN012802,2025-02-01,1.0,,,,,,
TN012813,2025-02-01,0.3333333333333333,1.0,,,,,
TN012814,2025-02-01,,0.75,,,,,
TN012830,2025-02-01,,1.0,,,,,
TN012886,2025-02-01,,1.0,,,,,
TN012892,2025-02-01,,1.0,,0.6666666666666666,,,
TN013032,2025-02-01,,1.0,,,,,
TN013046,2025-02-01,,1.0,,,,,
TN013062,2025-02-01,1.0,0.6666666666666666,,,,,
TN013068,2025-02-01,,1.0,,,,,
TN013111,2025-02-01,1.0,,,,,,
TN013116,2025-02-01,,1.0,,,,,
TN013251,2025-02-01,,1.0,,,,,
TN013392,2025-02-01,,1.0,,,,,
TN013962,2025-02-01,0.8,,0.2,,,,
TN014034,2025-02-01,0.8,,,,,,
TN014103,2025-02-01,,1.0,,,,,
TN014242,2025-02-01,1.0,1.0,,,,,
TN014279,2025-02-01,1.0,1.0,,,,,
TN014294,2025-02-01,1.0,1.0,,,,,
TN014511,2025-02-01,0.6,,,,,,
TN014578,2025-02-01,,0.3333333333333333,,,,,
TN014921,2025-02-01,0.4,1.0,,,,,
TN014969,2025-02-01,,1.0,,0.25,,,
TN015035,2025-02-01,1.0,,,,,,
TN015187,2025-02-01,,1.0,,,,,
TN015324,2025-02-01,,0.3333333333333333,,,,,
TN015379,2025-02-01,,1.0,,,,,
TN015436,2025-02-01,0.8,0.6666666666666666,,,,,
TN015454,2025-02-01,,1.0,,,,,
TN015494,2025-02-01,,0.3333333333333333,,0.3333333333333333,,,
TN015796,2025-02-01,,1.0,,,,,
TN016427,2025-02-01,0.8,,,,,,
TN016443,2025-02-01,0.6,1.0,,,,,
TN016466,2025-02-01,,1.0,,,,,
TN017308,2025-02-01,,1.0,,,,,
TN017342,2025-02-01,1.0,,,,,,
TN018451,2025-02-01,1.0,1.0,,0.25,,,
TN019898,2025-02-01,,1.0,,,,,
TN020177,2025-02-01,,1.0,,0.3333333333333333,,,
TN020530,2025-02-01,,1.0,,,,,
TN020533,2025-02-01,,1.0,,,,,
TN020601,2025-02-01,,1.0,,,,,
TN020737,2025-02-01,,1.0,,,,,
TN020754,2025-02-01,,0.75,,,,,
TN020770,2025-02-01,0.8,,,,,,
TN020773,2025-02-01,,1.0,,,,,
TN020782,2025-02-01,0.8,,,,,,
TN020793,2025-02-01,,1.0,,,,,
TN020858,2025-02-01,,0.25,,,,,
TN020867,2025-02-01,,1.0,,0.6666666666666666,,,
TN020910,2025-02-01,0.6666666666666666,1.0,,,,,
TN021065,2025-02-01,1.0,0.75,,,,,
TN021129,2025-02-01,1.0,,,,,,
TN021131,2025-02-01,,1.0,,,,,
TN021134,2025-02-01,1.0,,,,,,
TN021168,2025-02-01,0.4,1.0,,,,,
TN021332,2025-02-01,0.3333333333333333,0.6666666666666666,,,,,
TN021384,2025-02-01,1.0,1.0,,,,,
TN021396,2025-02-01,,1.0,,,,,
TN021399,2025-02-01,1.0,1.0,,,,,
TN021423,2025-02-01,1.0,,,,,,
TN021472,2025-02-01,1.0,1.0,,,,,
TN021490,2025-02-01,0.8,1.0,,0.2,,,
TN021530,2025-02-01,,1.0,,0.5,,,
TN021545,2025-02-01,,1.0,,,,,
TN021872,2025-02-01,1.0,1.0,,,,,
TN022078,2025-02-01,0.75,,,,,,
TN022093,2025-02-01,,1.0,,,,,
TN022096,2025-02-01,1.0,1.0,,,,,
TN022113,2025-02-01,,1.0,,,,,
TN022114,2025-02-01,,1.0,,,,,
TN022117,2025-02-01,0.6,1.0,,,,,
TN022123,2025-02-01,0.6,,,,,,
TN022130,2025-02-01,,0.3333333333333333,,,,,
TN022181,2025-02-01,,1.0,,,,,
TN022183,2025-02-01,,1.0,,,,,
TN022188,2025-02-01,,1.0,,,,,
TN022190,2025-02-01,0.6,1.0,,,,,
TN022200,2025-02-01,,1.0,,,,,
TN022202,2025-02-01,,1.0,,,,,
TN022209,2025-02-01,0.8,1.0,,,,,
TN022212,2025-02-01,0.8,0.75,,,,,
TN022264,2025-02-01,0.8,,,,,,
TN022284,2025-02-01,,1.0,,0.25,,,
TN022411,2025-02-01,0.8,1.0,,,,,
TN022494,2025-02-01,,1.0,,,,,
TN022591,2025-02-01,1.0,1.0,,,,,
TN022616,2025-02-01,1.0,,,,,,
TN022636,2025-02-01,,1.0,,,,,
TN022692,2025-02-01,0.8,,,,,,
TN022909,2025-02-01,,0.3333333333333333,,,,,
TN022953,2025-02-01,,1.0,,,,,
TN022982,2025-02-01,0.4,,,,,,
TN023007,2025-02-01,0.6,,,,,,
TN023147,2025-02-01,,1.0,,,,,
TN023156,2025-02-01,,0.75,,,,,
TN023179,2025-02-01,,1.0,,,,,
TN023216,2025-02-01,,0.6666666666666666,,,,,
TN023249,2025-02-01,,1.0,,,,,
TN023266,2025-02-01,,1.0,,,,,
TN023308,2025-02-01,,1.0,,,,,
TN023317,2025-02-01,0.8,0.3333333333333333,,,,,
TN023318,2025-02-01,,1.0,,,,,
TN023319,2025-02-01,1.0,,,,,,
TN023412,2025-02-01,0.4,,,,,,
TN023443,2025-02-01,,1.0,,,,,
TN023477,2025-02-01,1.0,,,,,,
TN023494,2025-02-01,,1.0,,,,,
TN023570,2025-02-01,,1.0,,,,,
TN023577,2025-02-01,0.8,,,,,,
TN023618,2025-02-01,1.0,,,,,,
TN023633,2025-02-01,,0.25,,,,,
TN023659,2025-02-01,1.0,,,,,,
TN023666,2025-02-01,0.75,,,,,,
TN023700,2025-02-01,,1.0,,0.16666666666666666,,,
TN023728,2025-02-01,,1.0,,,,,
TN023742,2025-02-01,,1.0,,,,,
TN023782,2025-02-01,0.6,,,,,,
TN023821,2025-02-01,0.3333333333333333,,,,,,
TN023901,2025-02-01,0.6,,,,,,
TN023903,2025-02-01,,1.0,,,,,
TN024023,2025-02-01,,0.6666666666666666,,,,,
TN024066,2025-02-01,,1.0,,,,,
TN024072,2025-02-01,1.0,1.0,,,,,
TN024080,2025-02-01,,1.0,,,,,
TN024185,2025-02-01,,1.0,,,,,
TN024193,2025-02-01,,1.0,,,,,
TN024194,2025-02-01,,1.0,,,,,
TN024197,2025-02-01,,1.0,,,,,
TN024321,2025-02-01,1.0,1.0,,,,,
TN024413,2025-02-01,1.0,1.0,,,,,
TN024430,2025-02-01,,1.0,,,,,
TN024439,2025-02-01,,1.0,,,,,
TN024448,2025-02-01,,1.0,,,,,
TN024449,2025-02-01,0.4,,,,,,
TN024462,2025-02-01,,1.0,,,,,
TN024472,2025-02-01,0.8,1.0,,,,,
TN024508,2025-02-01,1.0,,,,,,
TN024557,2025-02-01,1.0,1.0,,,,,
TN024564,2025-02-01,1.0,,,,,,
TN024566,2025-02-01,,1.0,,,,,
TN024722,2025-02-01,,1.0,,,,,
TN024762,2025-02-01,,1.0,,,,,
TN024792,2025-02-01,,1.0,,,,,
TN024801,2025-02-01,1.0,,,,,,
TN024896,2025-02-01,1.0,0.3333333333333333,,,,,
TN024935,2025-02-01,,1.0,,,,,
TN025042,2025-02-01,1.0,,,,,,
TN025048,2025-02-01,,1.0,,,,,
TN025070,2025-02-01,1.0,1.0,,,,,
TN025079,2025-02-01,,1.0,,,,,
TN025084,2025-02-01,,1.0,,,,,
TN025130,2025-02-01,,1.0,,,,,
TN025138,2025-02-01,,1.0,,,,,
TN025339,2025-02-01,,0.6666666666666666,,,,,
TN025343,2025-02-01,,1.0,,,,,
TN025345,2025-02-01,1.0,0.6666666666666666,,,,,
TN025404,2025-02-01,,1.0,,,,,
TN025426,2025-02-01,0.6,0.6666666666666666,,,,,
TN025489,2025-02-01,0.6,1.0,,,,,
TN025548,2025-02-01,0.75,0.5,,,,,
TN025549,2025-02-01,1.0,,,,,,
TN025556,2025-02-01,1.0,1.0,,,,,
TN025586,2025-02-01,1.0,,,,,,
TN025668,2025-02-01,1.0,1.0,,0.25,,,
TN025683,2025-02-01,1.0,1.0,,,,,
TN025694,2025-02-01,,0.3333333333333333,,0.3333333333333333,,,
TN025722,2025-02-01,1.0,1.0,0.3333333333333333,,,,
TN025746,2025-02-01,,1.0,,,,,
TN025753,2025-02-01,,1.0,,,,,
