Client Doctor Code,Campaign Start Date (Month Year),HCP Email Open Rate,HCP WhatsApp Read Rate,HCP Email Click Rate,HCP WhatsApp Click Rate,HCP Call Productive Rate,Last Call Connected Date (Selected Month),Average Duration Connected Calls
KL010363,"February, 2025",,100.00%,,33.33%,,,
KL010365,"February, 2025",,80.00%,,,,,
KL010419,"February, 2025",100.00%,100.00%,,,,,
KL010444,"February, 2025",,100.00%,,,,,
KL010551,"February, 2025",,100.00%,,25.00%,,,
KL010701,"February, 2025",,100.00%,,,,,
KL010704,"February, 2025",100.00%,,,,,,
KL010849,"February, 2025",,100.00%,,,,,
KL010854,"February, 2025",66.70%,100.00%,,,,,
KL010973,"February, 2025",,75.00%,,,,,
KL012686,"February, 2025",100.00%,100.00%,,,,,
KL012708,"February, 2025",100.00%,,,,,,
KL012731,"February, 2025",,100.00%,,,,,
KL012739,"February, 2025",100.00%,100.00%,,,,,
KL012758,"February, 2025",100.00%,,,,,,
KL012806,"February, 2025",,100.00%,,,,,
KL012811,"February, 2025",100.00%,,,,,,
KL012825,"February, 2025",100.00%,100.00%,,33.33%,,,
KL012840,"February, 2025",,100.00%,,,,,
KL012899,"February, 2025",100.00%,100.00%,,,,,
KL012914,"February, 2025",66.70%,50.00%,,,,,
KL013032,"February, 2025",,100.00%,,,,,
KL013076,"February, 2025",,100.00%,,,,,
KL013086,"February, 2025",80.00%,50.00%,,,,,
KL013087,"February, 2025",,75.00%,,,,,
KL013108,"February, 2025",100.00%,,,,,,
KL013139,"February, 2025",,100.00%,,,,,
KL013192,"February, 2025",100.00%,100.00%,,50.00%,,,
KL013223,"February, 2025",100.00%,100.00%,,,,,
KL013245,"February, 2025",80.00%,66.67%,,,,,
KL013248,"February, 2025",100.00%,,,,,,
KL013268,"February, 2025",,100.00%,,,,,
KL013274,"February, 2025",,100.00%,,,,,
KL013348,"February, 2025",100.00%,75.00%,,,,,
KL013367,"February, 2025",100.00%,100.00%,,,,,
KL013368,"February, 2025",100.00%,100.00%,50.00%,,,,
KL013392,"February, 2025",,100.00%,,,,,
KL013403,"February, 2025",100.00%,100.00%,,,,,
KL013416,"February, 2025",100.00%,100.00%,,,,,
KL013426,"February, 2025",,100.00%,,25.00%,,,
KL013434,"February, 2025",80.00%,,,,,,
KL013505,"February, 2025",80.00%,,,,,,
KL013613,"February, 2025",,100.00%,,,,,
KL013659,"February, 2025",60.00%,,,,,,
KL013692,"February, 2025",,100.00%,,,,,
KL013788,"February, 2025",,100.00%,,,,,
KL013841,"February, 2025",,100.00%,,,,,
KL013845,"February, 2025",60.00%,,,,,,
KL013874,"February, 2025",,100.00%,,,,,
KL013885,"February, 2025",,100.00%,,,,,
KL013896,"February, 2025",60.00%,,,,,,
KL013909,"February, 2025",100.00%,100.00%,,,,,
KL013927,"February, 2025",80.00%,,,,,,
KL013972,"February, 2025",60.00%,100.00%,,,,,
KL014000,"February, 2025",100.00%,100.00%,,,,,
KL014003,"February, 2025",,100.00%,,,,,
KL014023,"February, 2025",100.00%,100.00%,,,,,
KL014064,"February, 2025",,100.00%,,,,,
KL014065,"February, 2025",100.00%,100.00%,,,,,
KL014080,"February, 2025",,100.00%,,,,,
KL014096,"February, 2025",,100.00%,,,,,
KL014145,"February, 2025",,100.00%,,20.00%,,,
KL014153,"February, 2025",80.00%,,,,,,
KL014166,"February, 2025",,100.00%,,,,,
KL014176,"February, 2025",40.00%,40.00%,,,,,
KL014181,"February, 2025",,100.00%,,,,,
KL014193,"February, 2025",,100.00%,,,,,
KL014198,"February, 2025",,25.00%,,,,,
KL014230,"February, 2025",,100.00%,,,,,
KL014236,"February, 2025",100.00%,,,,,,
KL014263,"February, 2025",80.00%,100.00%,,100.00%,,,
KL014301,"February, 2025",60.00%,100.00%,,,,,
KL014346,"February, 2025",,100.00%,,,,,
KL014373,"February, 2025",66.70%,100.00%,,25.00%,,,
KL014414,"February, 2025",75.00%,,,,,,
KL014442,"February, 2025",33.30%,100.00%,,,,,
KL014447,"February, 2025",100.00%,100.00%,,25.00%,,,
KL014482,"February, 2025",,33.33%,,,,,
KL014488,"February, 2025",60.00%,,,,,,
KL014580,"February, 2025",100.00%,100.00%,,,,,
KL014666,"February, 2025",,100.00%,,16.67%,,,
KL014709,"February, 2025",25.00%,100.00%,,25.00%,,,
KL014752,"February, 2025",100.00%,,,,,,
KL014768,"February, 2025",100.00%,,,,,,
KL014803,"February, 2025",100.00%,,,,,,
KL014810,"February, 2025",,100.00%,,,,,
KL014833,"February, 2025",,100.00%,,,,,
KL014869,"February, 2025",60.00%,100.00%,,,,,
KL014924,"February, 2025",,75.00%,,50.00%,,,
KL015136,"February, 2025",100.00%,,,,,,
KL015151,"February, 2025",,75.00%,,,,,
KL015161,"February, 2025",100.00%,80.00%,,,,,
KL015166,"February, 2025",,25.00%,,25.00%,,,
KL015258,"February, 2025",,100.00%,,,,,
KL015262,"February, 2025",,100.00%,,,,,
KL015263,"February, 2025",100.00%,,,,,,
KL015319,"February, 2025",,100.00%,,,,,
KL015385,"February, 2025",,100.00%,,16.67%,,,
KL015524,"February, 2025",25.00%,100.00%,,,,,
KL015598,"February, 2025",,100.00%,,33.33%,,,
KL015658,"February, 2025",,100.00%,,,,,
KL015722,"February, 2025",,100.00%,,,,,
KL015735,"February, 2025",,60.00%,,,,,
KL015742,"February, 2025",100.00%,,,,,,
KL015853,"February, 2025",60.00%,100.00%,,,,,
KL015929,"February, 2025",,100.00%,,,,,
KL015996,"February, 2025",100.00%,,,,,,
KL016129,"February, 2025",60.00%,,,,,,
KL016232,"February, 2025",,100.00%,,,,,
KL016273,"February, 2025",60.00%,,,,,,
KL016301,"February, 2025",,100.00%,,,,,
KL016347,"February, 2025",100.00%,50.00%,,,,,
KL016383,"February, 2025",100.00%,,,,,,
KL016396,"February, 2025",100.00%,100.00%,,,,,
KL016458,"February, 2025",,100.00%,,,,,
KL016459,"February, 2025",20.00%,,,,,,
KL016467,"February, 2025",,100.00%,,,,,
KL016738,"February, 2025",,100.00%,,,,,
KL016963,"February, 2025",,100.00%,,,,,
KL017092,"February, 2025",66.70%,50.00%,,50.00%,,,
KL017763,"February, 2025",,100.00%,,,,,
KL018275,"February, 2025",,100.00%,,,,,
KL018276,"February, 2025",,100.00%,,,,,
KL018617,"February, 2025",40.00%,,,,,,
KL018702,"February, 2025",,100.00%,,,,,
KL018740,"February, 2025",66.70%,100.00%,,,,,
KL018753,"February, 2025",80.00%,100.00%,,,,,
KL018847,"February, 2025",60.00%,100.00%,,,,,
KL018887,"February, 2025",,100.00%,,,,,
KL019064,"February, 2025",,100.00%,,,,,
KL019176,"February, 2025",80.00%,100.00%,,,,,
KL019753,"February, 2025",100.00%,,,,,,
KL019765,"February, 2025",100.00%,,,,,,
KL020337,"February, 2025",,100.00%,,,,,
KL020355,"February, 2025",,20.00%,,20.00%,,,
KL020610,"February, 2025",60.00%,100.00%,,,,,
KL020645,"February, 2025",60.00%,75.00%,,,,,
KL020654,"February, 2025",80.00%,100.00%,,25.00%,,,
KL021067,"February, 2025",100.00%,,,,,,
KL021479,"February, 2025",40.00%,,,,,,
KL021536,"February, 2025",60.00%,,,,,,
KL021622,"February, 2025",80.00%,100.00%,,,,,
KL021624,"February, 2025",80.00%,100.00%,,,,,
KL021652,"February, 2025",100.00%,,,,,,
KL021703,"February, 2025",80.00%,100.00%,,,,,
KL021959,"February, 2025",80.00%,100.00%,,,,,
KL021972,"February, 2025",75.00%,,,,,,
KL022203,"February, 2025",100.00%,,,,,,
KL022322,"February, 2025",,100.00%,,,,,
KL022519,"February, 2025",80.00%,100.00%,,,,,
KL022952,"February, 2025",,100.00%,,,,,
KL023199,"February, 2025",,100.00%,,,,,
KL023271,"February, 2025",100.00%,100.00%,,,,,
KL023343,"February, 2025",100.00%,,,,,,
KL023431,"February, 2025",100.00%,,,,,,
KL023880,"February, 2025",,100.00%,,,,,
KL024025,"February, 2025",80.00%,75.00%,,,,,
KL024033,"February, 2025",80.00%,75.00%,,,,,
KL024293,"February, 2025",100.00%,100.00%,,,,,
KL024381,"February, 2025",80.00%,100.00%,,,,,
KL024867,"February, 2025",,33.33%,,,,,
KL025058,"February, 2025",100.00%,,,,,,
KL025190,"February, 2025",80.00%,,,,,,
KL025193,"February, 2025",,100.00%,,,,,
KL025975,"February, 2025",,100.00%,,,,,
KL026017,"February, 2025",,50.00%,,,,,
KL026079,"February, 2025",100.00%,100.00%,,,,,
KL026518,"February, 2025",100.00%,100.00%,,,,,
KL026662,"February, 2025",100.00%,100.00%,,,,,
KL026793,"February, 2025",60.00%,100.00%,,,,,
KL026795,"February, 2025",,100.00%,,,,,
KL026807,"February, 2025",,50.00%,,,,,
KL027042,"February, 2025",80.00%,100.00%,,,,,
KL027062,"February, 2025",40.00%,100.00%,,,,,
KL027134,"February, 2025",100.00%,100.00%,,,,,
KL027273,"February, 2025",60.00%,,,,,,
KL027274,"February, 2025",,100.00%,,,,,
KL027461,"February, 2025",,100.00%,,,,,
KL027981,"February, 2025",100.00%,,,,,,
KL027993,"February, 2025",,100.00%,,,,,
KL028124,"February, 2025",50.00%,20.00%,,20.00%,,,
KL028319,"February, 2025",66.70%,100.00%,,,,,
KL028558,"February, 2025",,100.00%,,,,,
KL028623,"February, 2025",100.00%,,,,,,
KL028845,"February, 2025",,100.00%,,,,,
KL028849,"February, 2025",,100.00%,,,,,
KL028850,"February, 2025",60.00%,100.00%,,,,,
KL028995,"February, 2025",,100.00%,,33.33%,,,
KL029141,"February, 2025",,100.00%,,,,,
KL029492,"February, 2025",,100.00%,,50.00%,,,
KL029773,"February, 2025",,100.00%,,16.67%,,,
KL029776,"February, 2025",,100.00%,,50.00%,,,
KL029778,"February, 2025",80.00%,100.00%,,,,,
KL029780,"February, 2025",80.00%,100.00%,,,,,
KL029783,"February, 2025",,100.00%,,,,,
KL029801,"February, 2025",,100.00%,,25.00%,,,
KL029802,"February, 2025",,100.00%,,,,,
KL029810,"February, 2025",,100.00%,,,,,
KL029817,"February, 2025",80.00%,100.00%,,,,,
KL029837,"February, 2025",60.00%,100.00%,,,,,
KL029839,"February, 2025",80.00%,,,,,,
KL029934,"February, 2025",,100.00%,,25.00%,,,
KL029991,"February, 2025",,100.00%,,,,,
KL030012,"February, 2025",,16.67%,,,,,
KL030013,"February, 2025",,100.00%,,,,,
KL030030,"February, 2025",,100.00%,,,,,
KL030160,"February, 2025",100.00%,,,,,,
KL030165,"February, 2025",,100.00%,,,,,
KL030206,"February, 2025",,100.00%,,,,,
KL030224,"February, 2025",100.00%,100.00%,,,,,
KL030390,"February, 2025",66.70%,100.00%,,,,,
KL030404,"February, 2025",,50.00%,,,,,
KL030446,"February, 2025",,100.00%,,,,,
KL030453,"February, 2025",,75.00%,,,,,
KL030513,"February, 2025",100.00%,100.00%,,,,,
KL030644,"February, 2025",100.00%,,,,,,
KL030669,"February, 2025",,20.00%,,,,,
KL030800,"February, 2025",,100.00%,,,,,
KL030884,"February, 2025",,100.00%,,,,,
KL031087,"February, 2025",100.00%,,,,,,
KL031144,"February, 2025",100.00%,100.00%,,,,,
KL031247,"February, 2025",100.00%,,,,,,
KL031313,"February, 2025",,100.00%,,,,,
KL031397,"February, 2025",80.00%,50.00%,,,,,
KL031491,"February, 2025",60.00%,100.00%,,,,,
KL031537,"February, 2025",80.00%,100.00%,,,,,
KL031542,"February, 2025",60.00%,100.00%,,,,,
KL031617,"February, 2025",60.00%,100.00%,,,,,
KL031664,"February, 2025",,100.00%,,,,,
KL031860,"February, 2025",60.00%,50.00%,,,,,
KL031908,"February, 2025",,100.00%,,,,,
KL031929,"February, 2025",,100.00%,,,,,
KL032203,"February, 2025",100.00%,,,,,,
KL032210,"February, 2025",,100.00%,,,,,
KL032232,"February, 2025",100.00%,100.00%,,,,,
KL032298,"February, 2025",100.00%,,,,,,
KL032371,"February, 2025",80.00%,,,,,,
KL032398,"February, 2025",80.00%,,,,,,
KL032429,"February, 2025",100.00%,100.00%,,,,,
KL032437,"February, 2025",,33.33%,,,,,
KL032538,"February, 2025",100.00%,,,,,,
KL032545,"February, 2025",80.00%,100.00%,,,,,
KL032592,"February, 2025",100.00%,,,,,,
KL032655,"February, 2025",66.70%,100.00%,,,,,
KL032696,"February, 2025",,100.00%,,,,,
KL032724,"February, 2025",100.00%,100.00%,,,,,
KL032919,"February, 2025",100.00%,100.00%,,,,,
KL032990,"February, 2025",,100.00%,,,,,
KL033070,"February, 2025",,100.00%,,,,,
KL033290,"February, 2025",100.00%,100.00%,,,,,
KL033520,"February, 2025",,60.00%,,,,,
KL033528,"February, 2025",100.00%,100.00%,,,,,
KL033549,"February, 2025",,100.00%,,,,,
KL033551,"February, 2025",,100.00%,,33.33%,,,
KL033640,"February, 2025",,75.00%,,25.00%,,,
KL033767,"February, 2025",,100.00%,,,,,
KL033792,"February, 2025",66.70%,33.33%,,,,,
KL033803,"February, 2025",,100.00%,,33.33%,,,
KL033828,"February, 2025",,100.00%,,,,,
KL033905,"February, 2025",33.30%,100.00%,,,,,
KL034556,"February, 2025",100.00%,100.00%,,33.33%,,,
KL034557,"February, 2025",,100.00%,,,,,
KL034559,"February, 2025",66.70%,100.00%,,,,,
KL034562,"February, 2025",,75.00%,,,,,
KL034569,"February, 2025",100.00%,100.00%,,,,,
KL034581,"February, 2025",,100.00%,,,,,
KL034584,"February, 2025",,100.00%,,,,,
KL034585,"February, 2025",,100.00%,,33.33%,,,
KL034587,"February, 2025",,100.00%,,,,,
KL034597,"February, 2025",,75.00%,,,,,
KL034598,"February, 2025",66.70%,100.00%,,,,,
KL034601,"February, 2025",33.30%,100.00%,,,,,
KL034692,"February, 2025",,100.00%,,,,,
KL034741,"February, 2025",100.00%,100.00%,,,,,
KL034747,"February, 2025",66.70%,100.00%,,,,,
KL100098,"February, 2025",,100.00%,,,,,
KL482345,"February, 2025",100.00%,,,,,,
KL487008,"February, 2025",80.00%,50.00%,,,,,
KL492432,"February, 2025",,100.00%,,,,,
KL497548,"February, 2025",,100.00%,,25.00%,,,
MH000045,"February, 2025",,100.00%,,,,,
MH000523,"February, 2025",100.00%,100.00%,,,,,
MH000528,"February, 2025",,100.00%,,,,,
MH000550,"February, 2025",100.00%,100.00%,,,,,
MH000573,"February, 2025",100.00%,,,,,,
MH000677,"February, 2025",100.00%,50.00%,,,,,
MH000737,"February, 2025",100.00%,100.00%,,,,,
MH000798,"February, 2025",,25.00%,,25.00%,,,
MH000799,"February, 2025",100.00%,,,,,,
MH000807,"February, 2025",,66.67%,,,,,
MH001344,"February, 2025",,100.00%,,,,,
MH001413,"February, 2025",80.00%,,,,,,
MH001591,"February, 2025",100.00%,100.00%,,,,,
MH001806,"February, 2025",80.00%,25.00%,,,,,
MH001850,"February, 2025",,33.33%,,33.33%,,,
MH002242,"February, 2025",,100.00%,,,,,
MH003595,"February, 2025",100.00%,100.00%,,,,,
MH003902,"February, 2025",100.00%,50.00%,,,,,
MH004494,"February, 2025",80.00%,100.00%,,,,,
MH005316,"February, 2025",100.00%,100.00%,,,,,
MH005542,"February, 2025",100.00%,,,,,,
MH005888,"February, 2025",,100.00%,,,,,
MH006155,"February, 2025",100.00%,66.67%,,,,,
MH006172,"February, 2025",,100.00%,,,,,
MH006313,"February, 2025",60.00%,80.00%,,,,,
MH006557,"February, 2025",100.00%,100.00%,,20.00%,,,
MH006721,"February, 2025",,100.00%,,,,,
MH006876,"February, 2025",,100.00%,,,,,
MH007026,"February, 2025",100.00%,50.00%,,,,,
MH007179,"February, 2025",100.00%,,,,,,
MH007609,"February, 2025",80.00%,,,,,,
MH007623,"February, 2025",80.00%,,,,,,
MH007702,"February, 2025",100.00%,100.00%,,,,,
MH007936,"February, 2025",75.00%,100.00%,,,,,
MH008038,"February, 2025",,66.67%,,,,,
MH008234,"February, 2025",80.00%,,,,,,
MH008269,"February, 2025",,25.00%,,,,,
MH008273,"February, 2025",80.00%,100.00%,,,,,
MH008526,"February, 2025",,100.00%,,,,,
MH008616,"February, 2025",100.00%,100.00%,,,,,
MH008700,"February, 2025",,100.00%,,,,,
MH008719,"February, 2025",80.00%,,,,,,
MH008725,"February, 2025",100.00%,100.00%,,,,,
MH008741,"February, 2025",100.00%,100.00%,,,,,
MH008817,"February, 2025",,100.00%,,,,,
MH009323,"February, 2025",100.00%,100.00%,,,,,
MH009648,"February, 2025",100.00%,,,,,,
MH009739,"February, 2025",100.00%,100.00%,,,,,
MH010329,"February, 2025",,100.00%,,,,,
MH010582,"February, 2025",100.00%,,,,,,
MH010667,"February, 2025",80.00%,100.00%,,,,,
MH010820,"February, 2025",100.00%,100.00%,,,,,
MH011008,"February, 2025",40.00%,25.00%,,,,,
MH011093,"February, 2025",100.00%,100.00%,,,,,
MH011308,"February, 2025",100.00%,,,,,,
MH011503,"February, 2025",80.00%,,,,,,
MH011505,"February, 2025",100.00%,50.00%,,,,,
MH011506,"February, 2025",,100.00%,,,,,
MH011650,"February, 2025",80.00%,,,,,,
MH011934,"February, 2025",80.00%,100.00%,,,,,
MH012109,"February, 2025",,100.00%,,,,,
MH012295,"February, 2025",,100.00%,,33.33%,,,
MH012518,"February, 2025",80.00%,,,,,,
MH012536,"February, 2025",25.00%,100.00%,,,,,
MH012568,"February, 2025",,100.00%,,,,,
MH012580,"February, 2025",,100.00%,,,,,
MH012615,"February, 2025",80.00%,,,,,,
MH012625,"February, 2025",,100.00%,,,,,
MH013356,"February, 2025",100.00%,,,,,,
MH013458,"February, 2025",100.00%,,,,,,
MH013793,"February, 2025",80.00%,100.00%,,,,,
MH013796,"February, 2025",80.00%,100.00%,,,,,
MH013797,"February, 2025",,33.33%,,,,,
MH013798,"February, 2025",,100.00%,,,,,
MH013799,"February, 2025",100.00%,100.00%,,,,,
MH013829,"February, 2025",,100.00%,,,,,
MH013831,"February, 2025",75.00%,,,,,,
MH013915,"February, 2025",,100.00%,,,,,
MH013947,"February, 2025",100.00%,100.00%,,,,,
MH014152,"February, 2025",80.00%,,,,,,
MH014259,"February, 2025",,100.00%,,,,,
MH014437,"February, 2025",66.70%,,,,,,
MH014458,"February, 2025",100.00%,,,,,,
MH014484,"February, 2025",80.00%,,,,,,
MH014503,"February, 2025",25.00%,,,,,,
MH014510,"February, 2025",,50.00%,,,,,
MH014681,"February, 2025",,100.00%,,,,,
MH014958,"February, 2025",,33.33%,,,,,
MH014965,"February, 2025",80.00%,100.00%,,,,,
MH014995,"February, 2025",,100.00%,,,,,
MH015243,"February, 2025",,100.00%,,,,,
MH015360,"February, 2025",,100.00%,,,,,
MH015485,"February, 2025",,100.00%,,,,,
MH016033,"February, 2025",100.00%,100.00%,,,,,
MH016297,"February, 2025",100.00%,100.00%,,,,,
MH016323,"February, 2025",,100.00%,,,,,
MH016335,"February, 2025",100.00%,75.00%,,,,,
MH016451,"February, 2025",100.00%,,,,,,
MH016496,"February, 2025",,100.00%,,,,,
MH016499,"February, 2025",60.00%,100.00%,20.00%,,,,
MH016560,"February, 2025",,66.67%,,,,,
MH016573,"February, 2025",,100.00%,,,,,
MH016692,"February, 2025",100.00%,75.00%,,,,,
MH016855,"February, 2025",,100.00%,,,,,
MH016901,"February, 2025",100.00%,100.00%,,,,,
MH016913,"February, 2025",,100.00%,,,,,
MH016924,"February, 2025",60.00%,100.00%,,,,,
MH016935,"February, 2025",,100.00%,,,,,
MH017033,"February, 2025",100.00%,100.00%,,,,,
MH017082,"February, 2025",,100.00%,,,,,
MH018155,"February, 2025",80.00%,100.00%,,20.00%,,,
MH018568,"February, 2025",,100.00%,,,,,
MH018648,"February, 2025",,100.00%,,,,,
MH018754,"February, 2025",80.00%,100.00%,,,,,
MH019070,"February, 2025",100.00%,100.00%,,,,,
MH019220,"February, 2025",,100.00%,,,,,
MH019337,"February, 2025",,100.00%,,100.00%,,,
MH019617,"February, 2025",100.00%,,,,,,
MH019676,"February, 2025",100.00%,80.00%,,,,,
MH019677,"February, 2025",,100.00%,,,,,
MH020661,"February, 2025",,75.00%,,,,,
MH020803,"February, 2025",100.00%,100.00%,,,,,
MH020880,"February, 2025",,100.00%,,,,,
MH021358,"February, 2025",,100.00%,,,,,
MH021500,"February, 2025",,100.00%,,,,,
MH021551,"February, 2025",80.00%,50.00%,,,,,
MH022825,"February, 2025",60.00%,100.00%,,,,,
MH022852,"February, 2025",100.00%,100.00%,,,,,
MH022869,"February, 2025",80.00%,100.00%,,,,,
MH023043,"February, 2025",,100.00%,,,,,
MH023077,"February, 2025",100.00%,,,,,,
MH023273,"February, 2025",100.00%,,,,,,
MH023352,"February, 2025",80.00%,,,,,,
MH023471,"February, 2025",100.00%,,,,,,
MH023480,"February, 2025",40.00%,83.33%,,16.67%,,,
MH023490,"February, 2025",,100.00%,,,,,
MH023663,"February, 2025",100.00%,,,,,,
MH024321,"February, 2025",,50.00%,,,,,
MH024394,"February, 2025",80.00%,100.00%,,,,,
MH024567,"February, 2025",,100.00%,,,,,
MH025532,"February, 2025",100.00%,,,,,,
MH025644,"February, 2025",,66.67%,,,,,
MH025665,"February, 2025",,100.00%,,,,,
MH025793,"February, 2025",,100.00%,,,,,
MH025822,"February, 2025",100.00%,,,,,,
MH025922,"February, 2025",100.00%,,,,,,
MH026655,"February, 2025",100.00%,100.00%,,,,,
MH026718,"February, 2025",,100.00%,,,,,
MH026726,"February, 2025",60.00%,33.33%,,33.33%,,,
MH026898,"February, 2025",100.00%,100.00%,,,,,
MH027018,"February, 2025",,100.00%,,,,,
MH027321,"February, 2025",100.00%,,,,,,
MH027722,"February, 2025",100.00%,,,,,,
MH027752,"February, 2025",100.00%,100.00%,,,,,
MH028163,"February, 2025",,100.00%,,20.00%,,,
MH028268,"February, 2025",,100.00%,,,,,
MH028304,"February, 2025",,50.00%,,,,,
MH028350,"February, 2025",,100.00%,,20.00%,,,
MH028375,"February, 2025",,50.00%,,,,,
MH028388,"February, 2025",,100.00%,,,,,
MH028471,"February, 2025",80.00%,,,,,,
MH028632,"February, 2025",100.00%,,,,,,
MH028680,"February, 2025",,33.33%,,,,,
MH028822,"February, 2025",,100.00%,,50.00%,,,
MH029019,"February, 2025",,75.00%,,,,,
MH029104,"February, 2025",,40.00%,,40.00%,,,
MH029149,"February, 2025",100.00%,,,,,,
MH029158,"February, 2025",100.00%,,,,,,
MH029172,"February, 2025",100.00%,100.00%,,,,,
MH029196,"February, 2025",100.00%,,,,,,
MH029205,"February, 2025",,100.00%,,,,,
MH029209,"February, 2025",100.00%,33.33%,,,,,
MH029215,"February, 2025",,100.00%,,,,,
MH029228,"February, 2025",100.00%,100.00%,,,,,
MH029274,"February, 2025",100.00%,100.00%,,,,,
MH029322,"February, 2025",,100.00%,,,,,
MH029342,"February, 2025",100.00%,,,,,,
MH029402,"February, 2025",100.00%,100.00%,,,,,
MH029431,"February, 2025",100.00%,100.00%,,,,,
MH029441,"February, 2025",,100.00%,,,,,
MH029477,"February, 2025",,100.00%,,,,,
MH029516,"February, 2025",100.00%,,,,,,
MH029523,"February, 2025",100.00%,,,,,,
MH029535,"February, 2025",100.00%,,,,,,
MH029560,"February, 2025",,100.00%,,,,,
MH029586,"February, 2025",100.00%,50.00%,,,,,
MH029607,"February, 2025",,100.00%,,,,,
MH029668,"February, 2025",,100.00%,,,,,
MH029683,"February, 2025",100.00%,33.33%,,,,,
MH029692,"February, 2025",,33.33%,,,,,
MH029703,"February, 2025",100.00%,100.00%,,,,,
MH029733,"February, 2025",100.00%,,,,,,
MH029758,"February, 2025",,100.00%,,,,,
MH029759,"February, 2025",80.00%,,,,,,
MH029791,"February, 2025",,100.00%,,,,,
MH029792,"February, 2025",,100.00%,,,,,
MH029800,"February, 2025",100.00%,100.00%,,,,,
MH029893,"February, 2025",,100.00%,,,,,
MH029905,"February, 2025",100.00%,100.00%,,,,,
MH029939,"February, 2025",,33.33%,,,,,
MH029967,"February, 2025",,100.00%,,,,,
MH030041,"February, 2025",100.00%,100.00%,,,,,
MH030050,"February, 2025",100.00%,100.00%,,,,,
MH030114,"February, 2025",,100.00%,,,,,
MH030122,"February, 2025",100.00%,,,,,,
MH030130,"February, 2025",,66.67%,,,,,
MH030149,"February, 2025",80.00%,100.00%,,,,,
MH030202,"February, 2025",,100.00%,,,,,
MH030271,"February, 2025",100.00%,,,,,,
MH030368,"February, 2025",100.00%,100.00%,,,,,
MH030374,"February, 2025",,100.00%,,,,,
MH030494,"February, 2025",75.00%,33.33%,,,,,
MH030534,"February, 2025",100.00%,33.33%,,,,,
MH030605,"February, 2025",,100.00%,,,,,
MH030632,"February, 2025",,100.00%,,,,,
MH030635,"February, 2025",100.00%,,,,,,
MH030639,"February, 2025",66.70%,,,,,,
MH030673,"February, 2025",,66.67%,,,,,
MH030712,"February, 2025",,20.00%,,20.00%,,,
MH030731,"February, 2025",,100.00%,,,,,
MH030733,"February, 2025",100.00%,,,,,,
MH030741,"February, 2025",,100.00%,,,,,
MH030775,"February, 2025",100.00%,,,,,,
MH030776,"February, 2025",,66.67%,,,,,
MH030823,"February, 2025",,100.00%,,,,,
MH030840,"February, 2025",,100.00%,,,,,
MH030858,"February, 2025",,100.00%,,,,,
MH030883,"February, 2025",80.00%,100.00%,,,,,
MH030904,"February, 2025",80.00%,100.00%,,,,,
MH030983,"February, 2025",60.00%,100.00%,,,,,
MH031057,"February, 2025",,100.00%,,,,,
MH031059,"February, 2025",100.00%,,,,,,
MH031081,"February, 2025",100.00%,,,,,,
MH031163,"February, 2025",100.00%,25.00%,,,,,
MH031180,"February, 2025",,25.00%,,,,,
MH031192,"February, 2025",,100.00%,,,,,
MH031269,"February, 2025",100.00%,100.00%,,,,,
MH031350,"February, 2025",80.00%,100.00%,,,,,
MH031432,"February, 2025",80.00%,66.67%,,,,,
MH031438,"February, 2025",,100.00%,,,,,
MH031448,"February, 2025",,100.00%,,,,,
MH031550,"February, 2025",,100.00%,,,,,
MH031586,"February, 2025",,50.00%,,,,,
MH031590,"February, 2025",100.00%,100.00%,,,,,
MH031661,"February, 2025",100.00%,,,,,,
MH031662,"February, 2025",100.00%,,,,,,
MH031817,"February, 2025",100.00%,80.00%,,40.00%,,,
MH031858,"February, 2025",,100.00%,,,,,
MH031930,"February, 2025",100.00%,100.00%,,,,,
MH031971,"February, 2025",75.00%,50.00%,,,,,
MH032086,"February, 2025",,100.00%,,,,,
MH032102,"February, 2025",,100.00%,,25.00%,,,
MH032123,"February, 2025",,100.00%,,,,,
MH032301,"February, 2025",100.00%,60.00%,,,,,
MH032382,"February, 2025",,100.00%,,,,,
MH032455,"February, 2025",100.00%,100.00%,,,,,
MH032512,"February, 2025",100.00%,100.00%,,,,,
MH032570,"February, 2025",,25.00%,,,,,
MH032579,"February, 2025",,100.00%,,,,,
MH032583,"February, 2025",,100.00%,,,,,
MH032636,"February, 2025",80.00%,,,,,,
MH032654,"February, 2025",75.00%,50.00%,,,,,
MH032658,"February, 2025",,66.67%,,,,,
MH032662,"February, 2025",,75.00%,,,,,
MH032695,"February, 2025",100.00%,100.00%,,,,,
MH032702,"February, 2025",,60.00%,,,,,
MH032803,"February, 2025",100.00%,100.00%,,,,,
MH032804,"February, 2025",,100.00%,,,,,
MH032956,"February, 2025",80.00%,,,,,,
MH033057,"February, 2025",80.00%,50.00%,,,,,
MH033107,"February, 2025",100.00%,100.00%,,,,,
MH033109,"February, 2025",,25.00%,,,,,
MH033152,"February, 2025",80.00%,100.00%,,,,,
MH033256,"February, 2025",,100.00%,,,,,
MH033306,"February, 2025",100.00%,,,,,,
MH033311,"February, 2025",100.00%,,,,,,
MH033312,"February, 2025",100.00%,66.67%,,,,,
MH033321,"February, 2025",100.00%,100.00%,,,,,
MH033393,"February, 2025",,100.00%,,,,,
MH033410,"February, 2025",80.00%,100.00%,,,,,
MH033424,"February, 2025",75.00%,,,,,,
