Client Doctor Code,Campaign Start Date (Month Year),HCP Email Open Rate,HCP WhatsApp Read Rate,HCP Email Click Rate,HCP WhatsApp Click Rate,HCP Call Productive Rate,Last Call Connected Date (Selected Month),Average Duration Connected Calls
AP000127,"May, 2025",75.0%,,,,,,
AP000130,"May, 2025",75.0%,100.00%,,,,,
AP000187,"May, 2025",,100.00%,,,,,
AP000239,"May, 2025",,75.00%,,,,,
AP000421,"May, 2025",,75.00%,,,,,
AP000453,"May, 2025",100.0%,,,,,,
AP000470,"May, 2025",75.0%,,,,,,
AP000476,"May, 2025",50.0%,,,,,,
AP000512,"May, 2025",,75.00%,,,,,
AP000514,"May, 2025",75.0%,100.00%,,,,,
AP000542,"May, 2025",,25.00%,,,,,
AP000577,"May, 2025",,100.00%,,,,,
AP000591,"May, 2025",100.0%,100.00%,,,,,
AP000593,"May, 2025",75.0%,,,,,,
AP000639,"May, 2025",,100.00%,,,,,
AP000680,"May, 2025",75.0%,100.00%,,,,,
AP000688,"May, 2025",,100.00%,,,,,
AP000744,"May, 2025",,100.00%,,,,,
AP0007932,"May, 2025",100.0%,100.00%,,,,,
AP000885,"May, 2025",,25.00%,,25.00%,,,
AP001045,"May, 2025",25.0%,100.00%,,,,,
AP001154,"May, 2025",,75.00%,,,,,
AP001274,"May, 2025",100.0%,,,,,,
AP001341,"May, 2025",100.0%,100.00%,,,,,
AP001470,"May, 2025",100.0%,,,,,,
AP001481,"May, 2025",100.0%,,,,,,
AP001489,"May, 2025",75.0%,,,,,,
AP001544,"May, 2025",,25.00%,,,,,
AP001559,"May, 2025",50.0%,100.00%,,,,,
AP001678,"May, 2025",100.0%,,,,,,
AP001718,"May, 2025",,100.00%,,,,,
AP001826,"May, 2025",,66.67%,,,,,
AP001847,"May, 2025",,100.00%,,,,,
AP001862,"May, 2025",,25.00%,,,,,
AP002420,"May, 2025",,100.00%,,,,,
AP002489,"May, 2025",75.0%,,,,,,
AP002528,"May, 2025",,100.00%,,,,,
AP002739,"May, 2025",75.0%,100.00%,,,,,
AP002805,"May, 2025",100.0%,100.00%,,,,,
AP002810,"May, 2025",,100.00%,,,,,
AP002830,"May, 2025",50.0%,100.00%,,,,,
AP003065,"May, 2025",100.0%,100.00%,,,,,
AP003134,"May, 2025",,50.00%,,,,,
AP003152,"May, 2025",100.0%,,,,,,
AP003153,"May, 2025",,50.00%,,,,,
AP003165,"May, 2025",,100.00%,,,,,
AP003229,"May, 2025",,25.00%,,,,,
AP003245,"May, 2025",,100.00%,,,,,
AP003374,"May, 2025",33.3%,,,,,,
AP003605,"May, 2025",50.0%,,,,,,
AP003635,"May, 2025",75.0%,,,,,,
AP003701,"May, 2025",100.0%,100.00%,,,,,
AP003750,"May, 2025",75.0%,,,,,,
AP003954,"May, 2025",,100.00%,,,,,
AP004007,"May, 2025",100.0%,25.00%,,,,,
AP004085,"May, 2025",75.0%,,,,,,
AP004099,"May, 2025",75.0%,50.00%,,,,,
AP004138,"May, 2025",75.0%,,,,,,
AP004140,"May, 2025",100.0%,50.00%,,,,,
AP004227,"May, 2025",75.0%,100.00%,,,,,
AP004267,"May, 2025",,50.00%,,,,,
AP004355,"May, 2025",,100.00%,,,,,
AP004359,"May, 2025",75.0%,,,,,,
AP004361,"May, 2025",100.0%,75.00%,,,,,
AP004362,"May, 2025",100.0%,,,,,,
AP004404,"May, 2025",75.0%,,,,,,
AP004411,"May, 2025",75.0%,100.00%,,,,,
AP004430,"May, 2025",,75.00%,,,,,
AP004500,"May, 2025",100.0%,,,,,,
AP004520,"May, 2025",50.0%,100.00%,,,,,
AP004763,"May, 2025",,100.00%,,,,,
AP004787,"May, 2025",75.0%,,,,,,
AP004788,"May, 2025",,100.00%,,,,,
AP004791,"May, 2025",,75.00%,,,,,
AP004794,"May, 2025",,100.00%,,,,,
AP004862,"May, 2025",,100.00%,,,,,
AP004978,"May, 2025",,50.00%,,,,,
AP005003,"May, 2025",,100.00%,,,,,
AP005043,"May, 2025",100.0%,75.00%,,,,,
AP005067,"May, 2025",50.0%,,,,,,
AP005099,"May, 2025",,25.00%,,,,,
AP005102,"May, 2025",75.0%,75.00%,,,,,
AP005131,"May, 2025",25.0%,100.00%,,,,,
AP005133,"May, 2025",100.0%,50.00%,,,,,
AP005147,"May, 2025",75.0%,100.00%,,,,,
AP005189,"May, 2025",100.0%,100.00%,,,,,
AP005232,"May, 2025",75.0%,,,,,,
AP005234,"May, 2025",,75.00%,,,,,
AP005255,"May, 2025",,100.00%,,,,,
AP005256,"May, 2025",100.0%,,,,,,
AP005261,"May, 2025",,100.00%,,,,,
AP005275,"May, 2025",75.0%,,,,,,
AP005279,"May, 2025",100.0%,100.00%,,25.00%,,,
AP005410,"May, 2025",,75.00%,,,,,
AP005440,"May, 2025",75.0%,,,,,,
AP005451,"May, 2025",,50.00%,,,,,
AP005466,"May, 2025",,75.00%,,,,,
AP005518,"May, 2025",100.0%,,,,,,
AP005649,"May, 2025",,100.00%,,,,,
AP005767,"May, 2025",75.0%,25.00%,,,,,
AP005770,"May, 2025",,100.00%,,,,,
AP005771,"May, 2025",,100.00%,,,,,
AP005846,"May, 2025",,100.00%,,,,,
AP005850,"May, 2025",100.0%,100.00%,,,,,
AP005985,"May, 2025",75.0%,75.00%,,25.00%,,,
AP005990,"May, 2025",,100.00%,,,,,
AP005997,"May, 2025",,100.00%,,,,,
AP006003,"May, 2025",,100.00%,,,,,
AP006079,"May, 2025",,100.00%,,,,,
AP006102,"May, 2025",,100.00%,,,,,
AP006268,"May, 2025",75.0%,100.00%,,,,,
AP006310,"May, 2025",,100.00%,,,,,
AP006314,"May, 2025",,100.00%,,,,,
AP006474,"May, 2025",,25.00%,,,,,
AP006522,"May, 2025",,100.00%,,,,,
AP006704,"May, 2025",,100.00%,,,,,
AP006758,"May, 2025",75.0%,100.00%,,,,,
AP007430,"May, 2025",100.0%,,,,,,
AP007463,"May, 2025",,100.00%,,,,,
AP007468,"May, 2025",100.0%,100.00%,,,,,
AP007534,"May, 2025",75.0%,50.00%,,,,,
AP008362,"May, 2025",100.0%,100.00%,,,,,
AP008611,"May, 2025",,100.00%,,,,,
AP009557,"May, 2025",100.0%,100.00%,,,,,
AP010043,"May, 2025",,50.00%,,,,,
AP010080,"May, 2025",,100.00%,,,,,
AP010084,"May, 2025",75.0%,,,,,,
AP010147,"May, 2025",,100.00%,,,,,
AP010166,"May, 2025",75.0%,100.00%,,,,,
AP010173,"May, 2025",,25.00%,,,,,
AP010182,"May, 2025",,100.00%,,,,,
AP010208,"May, 2025",,100.00%,,,,,
AP010606,"May, 2025",75.0%,,,,,,
AP010824,"May, 2025",50.0%,,,,,,
AP010837,"May, 2025",75.0%,,,,,,
AP011050,"May, 2025",,100.00%,,,,,
AP011082,"May, 2025",,100.00%,,,,,
AP011170,"May, 2025",,75.00%,,,,,
AP011172,"May, 2025",100.0%,100.00%,,,,,
AP011233,"May, 2025",,100.00%,,25.00%,,,
AP011237,"May, 2025",100.0%,,,,,,
AP011262,"May, 2025",75.0%,100.00%,,,,,
AP011293,"May, 2025",75.0%,100.00%,,,,,
AP011643,"May, 2025",75.0%,100.00%,,,,,
AP011792,"May, 2025",75.0%,,,,,,
AP011813,"May, 2025",50.0%,,,,,,
AP011856,"May, 2025",,100.00%,,,,,
AP011876,"May, 2025",,100.00%,,25.00%,,,
AP011911,"May, 2025",75.0%,100.00%,,,,,
AP011932,"May, 2025",75.0%,100.00%,,,,,
AP012011,"May, 2025",100.0%,25.00%,,,,,
AP012043,"May, 2025",100.0%,,,,,,
AP012044,"May, 2025",75.0%,,,,,,
AP012054,"May, 2025",,100.00%,,,,,
AP012077,"May, 2025",,25.00%,,25.00%,,,
AP012147,"May, 2025",,100.00%,,,,,
AP012158,"May, 2025",75.0%,100.00%,,,,,
AP012303,"May, 2025",,100.00%,,25.00%,,,
AP012319,"May, 2025",,100.00%,,,,,
AP012358,"May, 2025",50.0%,100.00%,,,,,
AP012380,"May, 2025",100.0%,100.00%,,,,,
AP012381,"May, 2025",,100.00%,,,,,
AP012519,"May, 2025",100.0%,,,,,,
AP012582,"May, 2025",,100.00%,,,,,
AP012627,"May, 2025",75.0%,,,,,,
AP012812,"May, 2025",50.0%,,,,,,
AP012843,"May, 2025",,100.00%,,,,,
AP012913,"May, 2025",,100.00%,,,,,
AP012976,"May, 2025",,100.00%,,,,,
AP012978,"May, 2025",75.0%,100.00%,,,,,
AP013020,"May, 2025",,100.00%,,,,,
AP013038,"May, 2025",,100.00%,,,,,
AP013057,"May, 2025",100.0%,,,,,,
AP013064,"May, 2025",,100.00%,,,,,
AP013084,"May, 2025",100.0%,,,,,,
AP013102,"May, 2025",100.0%,50.00%,,,,,
AP013176,"May, 2025",100.0%,,,,,,
AP013194,"May, 2025",,75.00%,,,,,
AP013200,"May, 2025",75.0%,100.00%,,,,,
AP013204,"May, 2025",100.0%,,,,,,
AP013210,"May, 2025",,100.00%,,25.00%,,,
AP013227,"May, 2025",75.0%,100.00%,,,,,
AP013304,"May, 2025",100.0%,100.00%,,,,,
AP013347,"May, 2025",,100.00%,,,,,
AP013350,"May, 2025",,50.00%,,,,,
AP013358,"May, 2025",75.0%,100.00%,,,,,
AP013370,"May, 2025",75.0%,,,,,,
AP013378,"May, 2025",,50.00%,,,,,
AP013435,"May, 2025",100.0%,100.00%,,,,,
AP013453,"May, 2025",,100.00%,,,,,
AP013454,"May, 2025",,100.00%,,,,,
AP013462,"May, 2025",,100.00%,,,,,
AP013505,"May, 2025",,100.00%,,,,,
AP013562,"May, 2025",75.0%,100.00%,,,,,
AP013596,"May, 2025",100.0%,100.00%,,,,,
AP013689,"May, 2025",50.0%,,,,,,
AP013720,"May, 2025",100.0%,100.00%,,,,,
AP013760,"May, 2025",50.0%,100.00%,,,,,
AP013867,"May, 2025",,100.00%,,,,,
AP013893,"May, 2025",100.0%,50.00%,,,,,
AP014018,"May, 2025",75.0%,,,,,,
AP014209,"May, 2025",,100.00%,,,,,
AP014340,"May, 2025",,75.00%,,,,,
AP014657,"May, 2025",75.0%,100.00%,,,,,
AP014830,"May, 2025",,100.00%,,,,,
AP014857,"May, 2025",,25.00%,,,,,
AP015109,"May, 2025",75.0%,75.00%,,,,,
AP015468,"May, 2025",,100.00%,,,,,
AP015494,"May, 2025",75.0%,,,,,,
AP015670,"May, 2025",75.0%,100.00%,,,,,
AP015675,"May, 2025",,50.00%,,,,,
AP015684,"May, 2025",,100.00%,,,,,
AP015703,"May, 2025",100.0%,,,,,,
AP015725,"May, 2025",50.0%,100.00%,,,,,
AP015817,"May, 2025",75.0%,,,,,,
AP015890,"May, 2025",,75.00%,,,,,
AP016307,"May, 2025",75.0%,,,,,,
AP016337,"May, 2025",75.0%,100.00%,,,,,
AP016526,"May, 2025",,100.00%,,,,,
AP016975,"May, 2025",,100.00%,,,,,
AP017073,"May, 2025",75.0%,75.00%,,,,,
AP017130,"May, 2025",75.0%,,,,,,
AP017168,"May, 2025",,100.00%,,,,,
AP017200,"May, 2025",100.0%,100.00%,,,,,
AP017346,"May, 2025",75.0%,100.00%,,,,,
AP017706,"May, 2025",75.0%,100.00%,,,,,
AP017712,"May, 2025",75.0%,100.00%,,,,,
AP017715,"May, 2025",100.0%,100.00%,,,,,
AP017794,"May, 2025",,100.00%,,,,,
AP017822,"May, 2025",,100.00%,,,,,
AP017932,"May, 2025",75.0%,100.00%,,,,,
AP018006,"May, 2025",75.0%,100.00%,,,,,
AP018063,"May, 2025",,100.00%,,,,,
AP018127,"May, 2025",75.0%,,,,,,
AP018145,"May, 2025",,75.00%,,,,,
AP018188,"May, 2025",75.0%,,,,,,
AP018221,"May, 2025",,100.00%,,,,,
AP018255,"May, 2025",100.0%,75.00%,,,,,
AP018273,"May, 2025",50.0%,100.00%,,,,,
AP018298,"May, 2025",75.0%,100.00%,,,,,
AP018345,"May, 2025",,100.00%,,,,,
AP018365,"May, 2025",,100.00%,,,,,
AP018373,"May, 2025",,100.00%,,,,,
AP018387,"May, 2025",,50.00%,,25.00%,,,
AP018393,"May, 2025",75.0%,100.00%,,,,,
AP018440,"May, 2025",100.0%,,,,,,
AP018459,"May, 2025",100.0%,100.00%,,,,,
AP018500,"May, 2025",100.0%,100.00%,,,,,
AP018509,"May, 2025",75.0%,,,,,,
AP018583,"May, 2025",100.0%,25.00%,,,,,
AP018609,"May, 2025",,50.00%,,,,,
AP018659,"May, 2025",75.0%,,,,,,
AP018685,"May, 2025",75.0%,,,,,,
AP018703,"May, 2025",,100.00%,,,,,
AP018707,"May, 2025",100.0%,100.00%,,,,,
AP018709,"May, 2025",50.0%,100.00%,,,,,
AP018713,"May, 2025",100.0%,100.00%,,,,,
AP018715,"May, 2025",75.0%,50.00%,,,,,
AP018720,"May, 2025",100.0%,100.00%,,,,,
AP018724,"May, 2025",,100.00%,,,,,
AP018734,"May, 2025",75.0%,100.00%,,,,,
AP018758,"May, 2025",100.0%,100.00%,,50.00%,,,
AP018759,"May, 2025",50.0%,100.00%,,,,,
AP018777,"May, 2025",,100.00%,,25.00%,,,
AP018885,"May, 2025",,100.00%,,,,,
AP018895,"May, 2025",75.0%,75.00%,,,,,
AP018906,"May, 2025",,100.00%,,,,,
AP018936,"May, 2025",100.0%,25.00%,,,,,
AP018957,"May, 2025",33.3%,,,,,,
AP019031,"May, 2025",100.0%,100.00%,,,,,
AP019084,"May, 2025",75.0%,50.00%,,,,,
AP019107,"May, 2025",100.0%,,,,,,
AP019129,"May, 2025",75.0%,,,,,,
AP019138,"May, 2025",,100.00%,,,,,
AP019149,"May, 2025",100.0%,100.00%,,25.00%,,,
AP019262,"May, 2025",75.0%,100.00%,,,,,
AP019339,"May, 2025",,100.00%,,,,,
AP019375,"May, 2025",75.0%,75.00%,,,,,
AP019381,"May, 2025",75.0%,100.00%,,,,,
AP019385,"May, 2025",75.0%,100.00%,,50.00%,,,
AP019388,"May, 2025",,75.00%,,,,,
AP019396,"May, 2025",50.0%,100.00%,,,,,
AP019403,"May, 2025",75.0%,,,,,,
AP019407,"May, 2025",,100.00%,,,,,
AP019448,"May, 2025",,100.00%,,,,,
AP019551,"May, 2025",75.0%,,,,,,
AP019574,"May, 2025",25.0%,50.00%,,,,,
AP019582,"May, 2025",50.0%,,,,,,
AP019587,"May, 2025",,25.00%,,,,,
AP019590,"May, 2025",75.0%,100.00%,,,,,
AP019603,"May, 2025",,100.00%,,,,,
AP019623,"May, 2025",66.7%,,,,,,
AP019643,"May, 2025",75.0%,100.00%,,,,,
AP019664,"May, 2025",,100.00%,,,,,
AP019694,"May, 2025",,100.00%,,,,,
AP019718,"May, 2025",75.0%,100.00%,,,,,
AP019740,"May, 2025",,100.00%,,,,,
AP019741,"May, 2025",75.0%,100.00%,,,,,
AP019743,"May, 2025",75.0%,,,,,,
AP019772,"May, 2025",,100.00%,,,,,
AP019791,"May, 2025",100.0%,,25.00%,,,,
AP019803,"May, 2025",25.0%,25.00%,,,,,
AP019842,"May, 2025",100.0%,,,,,,
AP019853,"May, 2025",,100.00%,,,,,
AP019860,"May, 2025",,75.00%,,,,,
AP019868,"May, 2025",50.0%,,,,,,
AP019907,"May, 2025",,100.00%,,,,,
AP019932,"May, 2025",100.0%,100.00%,,,,,
AP019944,"May, 2025",100.0%,100.00%,,,,,
AP019957,"May, 2025",25.0%,25.00%,,,,,
AP019965,"May, 2025",,100.00%,,,,,
AP020000,"May, 2025",75.0%,,,,,,
AP020017,"May, 2025",,50.00%,,,,,
AP020152,"May, 2025",100.0%,100.00%,,,,,
AP020262,"May, 2025",75.0%,100.00%,,,,,
AP020268,"May, 2025",,100.00%,,,,,
AP020292,"May, 2025",50.0%,75.00%,,,,,
AP020294,"May, 2025",,75.00%,,,,,
AP020298,"May, 2025",50.0%,,,,,,
AP020312,"May, 2025",100.0%,,,,,,
AP020314,"May, 2025",75.0%,,,,,,
AP020368,"May, 2025",100.0%,,,,,,
AP020471,"May, 2025",100.0%,,33.33%,,,,
AP020483,"May, 2025",75.0%,100.00%,,,,,
AP020500,"May, 2025",,100.00%,,,,,
AP020529,"May, 2025",25.0%,100.00%,,,,,
AP020530,"May, 2025",100.0%,100.00%,,,,,
AP020535,"May, 2025",75.0%,75.00%,,,,,
AP020541,"May, 2025",,100.00%,,,,,
AP020600,"May, 2025",75.0%,100.00%,,,,,
AP020603,"May, 2025",50.0%,100.00%,,,,,
AP020622,"May, 2025",75.0%,100.00%,,,,,
AP020653,"May, 2025",,100.00%,,,,,
AP020681,"May, 2025",,100.00%,,,,,
AP020684,"May, 2025",,100.00%,,,,,
AP020709,"May, 2025",100.0%,75.00%,,,,,
AP020738,"May, 2025",75.0%,75.00%,,,,,
AP020744,"May, 2025",75.0%,100.00%,,,,,
AP020883,"May, 2025",100.0%,100.00%,,,,,
AP020887,"May, 2025",100.0%,,,,,,
AP020904,"May, 2025",25.0%,,,,,,
AP020908,"May, 2025",,100.00%,,,,,
AP020912,"May, 2025",,100.00%,,,,,
AP020951,"May, 2025",75.0%,,,,,,
AP020963,"May, 2025",100.0%,100.00%,,,,,
AP021047,"May, 2025",50.0%,,,,,,
AP021066,"May, 2025",25.0%,,,,,,
AP021077,"May, 2025",75.0%,100.00%,,,,,
AP021081,"May, 2025",,50.00%,,,,,
AP021084,"May, 2025",100.0%,100.00%,,,,,
AP021283,"May, 2025",100.0%,,,,,,
AP021288,"May, 2025",,100.00%,,,,,
AP021310,"May, 2025",100.0%,100.00%,,,,,
AP021329,"May, 2025",100.0%,75.00%,,,,,
AP021354,"May, 2025",,100.00%,,,,,
AP021358,"May, 2025",100.0%,,,,,,
AP021380,"May, 2025",100.0%,,,,,,
AP021533,"May, 2025",,100.00%,,,,,
AP021607,"May, 2025",75.0%,,,,,,
AP021626,"May, 2025",100.0%,,,,,,
AP021649,"May, 2025",75.0%,,,,,,
AP021674,"May, 2025",100.0%,100.00%,,,,,
AP021718,"May, 2025",,100.00%,,,,,
AP021753,"May, 2025",,100.00%,,,,,
AP021781,"May, 2025",,100.00%,,,,,
AP021837,"May, 2025",,100.00%,,,,,
AP021866,"May, 2025",50.0%,,,,,,
AP021895,"May, 2025",75.0%,25.00%,,,,,
AP021928,"May, 2025",100.0%,50.00%,,,,,
AP021997,"May, 2025",,100.00%,,,,,
AP022046,"May, 2025",,100.00%,,,,,
AP022062,"May, 2025",,100.00%,,,,,
AP022067,"May, 2025",25.0%,100.00%,,,,,
AP022078,"May, 2025",100.0%,,,,,,
AP022139,"May, 2025",,100.00%,,,,,
AP022141,"May, 2025",75.0%,25.00%,,25.00%,,,
AP022158,"May, 2025",75.0%,,,,,,
AP022173,"May, 2025",,100.00%,,,,,
AP022192,"May, 2025",,100.00%,,,,,
AP022284,"May, 2025",75.0%,25.00%,,,,,
AP022294,"May, 2025",100.0%,100.00%,,,,,
AP022360,"May, 2025",100.0%,100.00%,,,,,
AP022415,"May, 2025",75.0%,100.00%,,,,,
AP022475,"May, 2025",,50.00%,,,,,
AP022486,"May, 2025",,100.00%,,,,,
AP022488,"May, 2025",,100.00%,,,,,
AP022489,"May, 2025",,100.00%,,,,,
AP022495,"May, 2025",,100.00%,,,,,
AP022497,"May, 2025",50.0%,100.00%,,,,,
AP022581,"May, 2025",100.0%,100.00%,,,,,
AP022599,"May, 2025",75.0%,100.00%,,,,,
AP022631,"May, 2025",,100.00%,,,,,
AP022645,"May, 2025",,100.00%,,,,,
AP022712,"May, 2025",75.0%,,,,,,
AP022744,"May, 2025",75.0%,50.00%,,,,,
AP022750,"May, 2025",100.0%,25.00%,,25.00%,,,
AP022759,"May, 2025",,100.00%,,,,,
AP022875,"May, 2025",,25.00%,,,,,
AP022877,"May, 2025",,100.00%,,,,,
AP022885,"May, 2025",,25.00%,,,,,
AP022892,"May, 2025",100.0%,100.00%,,,,,
AP022934,"May, 2025",50.0%,,,,,,
AP022984,"May, 2025",,100.00%,,25.00%,,,
AP023037,"May, 2025",100.0%,100.00%,,,,,
AP023153,"May, 2025",75.0%,,,,,,
AP023266,"May, 2025",100.0%,100.00%,,,,,
AP023286,"May, 2025",25.0%,,,,,,
AP023310,"May, 2025",75.0%,100.00%,,,,,
AP023369,"May, 2025",100.0%,,,,,,
AP023399,"May, 2025",100.0%,100.00%,,,,,
AP023423,"May, 2025",100.0%,,,,,,
AP024192,"May, 2025",100.0%,100.00%,,,,,
AP024226,"May, 2025",75.0%,100.00%,,,,,
AP024277,"May, 2025",50.0%,75.00%,,,,,
AP024356,"May, 2025",,50.00%,,,,,
AP024359,"May, 2025",100.0%,100.00%,,,,,
AP024381,"May, 2025",100.0%,75.00%,,,,,
AP024390,"May, 2025",75.0%,100.00%,,,,,
AP024394,"May, 2025",,100.00%,,,,,
AP024404,"May, 2025",50.0%,100.00%,,,,,
AP024418,"May, 2025",75.0%,100.00%,,,,,
AP024501,"May, 2025",,50.00%,,,,,
AP024512,"May, 2025",,75.00%,,,,,
AP024514,"May, 2025",100.0%,,,,,,
AP024530,"May, 2025",50.0%,100.00%,,,,,
AP024540,"May, 2025",75.0%,100.00%,,,,,
AP024573,"May, 2025",,100.00%,,,,,
AP024610,"May, 2025",100.0%,100.00%,,,,,
AP024802,"May, 2025",75.0%,100.00%,,,,,
AP025028,"May, 2025",,25.00%,,,,,
AP025039,"May, 2025",75.0%,100.00%,,,,,
AP025061,"May, 2025",75.0%,100.00%,,25.00%,,,
AP025108,"May, 2025",25.0%,100.00%,,,,,
AP025212,"May, 2025",100.0%,,,,,,
AP025293,"May, 2025",,100.00%,,,,,
AP025354,"May, 2025",75.0%,,,,,,
AP025424,"May, 2025",,100.00%,,,,,
AP025425,"May, 2025",100.0%,100.00%,,,,,
AP025426,"May, 2025",100.0%,100.00%,,,,,
AP025519,"May, 2025",50.0%,100.00%,,,,,
AP025522,"May, 2025",,100.00%,,,,,
AP025535,"May, 2025",75.0%,,,,,,
AP025538,"May, 2025",50.0%,75.00%,,,,,
AP025664,"May, 2025",100.0%,100.00%,,,,,
AP025739,"May, 2025",75.0%,100.00%,,,,,
AP025749,"May, 2025",,100.00%,,,,,
AP025772,"May, 2025",,100.00%,,,,,
AP025780,"May, 2025",75.0%,,,,,,
AP025784,"May, 2025",100.0%,,,,,,
AP025829,"May, 2025",100.0%,75.00%,,,,,
AP026030,"May, 2025",100.0%,100.00%,,,,,
AP026071,"May, 2025",100.0%,100.00%,,,,,
AP026074,"May, 2025",,100.00%,,,,,
AP026149,"May, 2025",,25.00%,,,,,
AP026171,"May, 2025",75.0%,50.00%,,,,,
AP026215,"May, 2025",,100.00%,,,,,
AP026268,"May, 2025",,100.00%,,,,,
AP026370,"May, 2025",100.0%,100.00%,,,,,
AP026786,"May, 2025",50.0%,100.00%,,,,,
AP026918,"May, 2025",50.0%,100.00%,,,,,
AP027190,"May, 2025",66.7%,100.00%,,,,,
AP027332,"May, 2025",,100.00%,,,,,
AP027586,"May, 2025",25.0%,100.00%,,,,,
AP027628,"May, 2025",50.0%,,,,,,
AP027663,"May, 2025",100.0%,,,,,,
AP027665,"May, 2025",,75.00%,,,,,
AP027666,"May, 2025",,50.00%,,,,,
AP027674,"May, 2025",100.0%,100.00%,,,,,
AP027715,"May, 2025",,100.00%,,25.00%,,,
AP027730,"May, 2025",100.0%,,,,,,
AP027868,"May, 2025",,100.00%,,,,,
AP028108,"May, 2025",75.0%,,,,,,
AP028191,"May, 2025",50.0%,,,,,,
AP028196,"May, 2025",75.0%,100.00%,,,,,
AP028207,"May, 2025",100.0%,,,,,,
AP028227,"May, 2025",75.0%,100.00%,,,,,
AP028348,"May, 2025",50.0%,75.00%,,25.00%,,,
AP028358,"May, 2025",,100.00%,,,,,
AP028439,"May, 2025",75.0%,100.00%,,,,,
AP028464,"May, 2025",,100.00%,,,,,
AP028482,"May, 2025",,25.00%,,,,,
AP028528,"May, 2025",50.0%,100.00%,,,,,
AP028552,"May, 2025",75.0%,,,,,,
AP028611,"May, 2025",100.0%,,,,,,
AP028635,"May, 2025",,100.00%,,,,,
AP028666,"May, 2025",100.0%,,,,,,
AP028729,"May, 2025",,50.00%,,,,,
AP028731,"May, 2025",,75.00%,,,,,
AP028768,"May, 2025",66.7%,100.00%,,,,,
AP028832,"May, 2025",100.0%,100.00%,,,,,
AP028902,"May, 2025",,100.00%,,,,,
AP028927,"May, 2025",,100.00%,,25.00%,,,
AP029003,"May, 2025",75.0%,100.00%,,,,,
AP029054,"May, 2025",50.0%,,,,,,
AP029112,"May, 2025",,100.00%,,,,,
AP029263,"May, 2025",,100.00%,,,,,
AP029327,"May, 2025",,100.00%,,,,,
AP029559,"May, 2025",33.3%,25.00%,,,,,
AP029624,"May, 2025",,100.00%,,25.00%,,,
AP030160,"May, 2025",100.0%,100.00%,,,,,
AP030226,"May, 2025",50.0%,100.00%,,,,,
AP030285,"May, 2025",,100.00%,,,,,
AP030409,"May, 2025",,100.00%,,,,,
AP030469,"May, 2025",,100.00%,,25.00%,,,
AP030985,"May, 2025",75.0%,,,,,,
AP031008,"May, 2025",100.0%,,,,,,
AP031022,"May, 2025",,50.00%,,,,,
AP031194,"May, 2025",75.0%,100.00%,,,,,
AP031331,"May, 2025",75.0%,100.00%,,,,,
AP031588,"May, 2025",,100.00%,,,,,
AP031674,"May, 2025",,100.00%,,,,,
AP031780,"May, 2025",50.0%,100.00%,,,,,
AP031826,"May, 2025",100.0%,,,,,,
AP032034,"May, 2025",50.0%,,,,,,
AP032073,"May, 2025",75.0%,100.00%,,,,,
AP032133,"May, 2025",,50.00%,,,,,
AP032306,"May, 2025",,100.00%,,25.00%,,,
AP032322,"May, 2025",75.0%,25.00%,,,,,
AP032398,"May, 2025",50.0%,,,,,,
AP032407,"May, 2025",,50.00%,,,,,
AP032467,"May, 2025",50.0%,,,,,,
AP032499,"May, 2025",75.0%,,,,,,
AP032500,"May, 2025",100.0%,100.00%,,,,,
AP032612,"May, 2025",,100.00%,,,,,
AP032685,"May, 2025",,100.00%,,,,,
AP032873,"May, 2025",75.0%,,,,,,
AP032979,"May, 2025",100.0%,100.00%,,,,,
AP033039,"May, 2025",100.0%,100.00%,,,,,
AP033147,"May, 2025",66.7%,100.00%,,,,,
AP033278,"May, 2025",75.0%,100.00%,,,,,
AP033280,"May, 2025",,25.00%,,25.00%,,,
AP033316,"May, 2025",,25.00%,,,,,
AP033399,"May, 2025",100.0%,100.00%,,,,,
AP033620,"May, 2025",,25.00%,,,,,
AP033665,"May, 2025",,100.00%,,25.00%,,,
AP033673,"May, 2025",25.0%,100.00%,,,,,
AP033764,"May, 2025",100.0%,100.00%,,,,,
AP033766,"May, 2025",,100.00%,,,,,
AP033803,"May, 2025",100.0%,,,,,,
AP033830,"May, 2025",,100.00%,,,,,
AP033906,"May, 2025",50.0%,100.00%,,,,,
AP033928,"May, 2025",50.0%,,,,,,
AP033959,"May, 2025",50.0%,100.00%,,,,,
AP033976,"May, 2025",100.0%,25.00%,,,,,
AP034006,"May, 2025",50.0%,100.00%,,,,,
AP034055,"May, 2025",75.0%,100.00%,,,,,
AP034062,"May, 2025",50.0%,100.00%,,,,,
AP034077,"May, 2025",,100.00%,,,,,
AP034182,"May, 2025",100.0%,100.00%,,,,,
AP034227,"May, 2025",,100.00%,,,,,
AP034357,"May, 2025",,100.00%,,,,,
AP034365,"May, 2025",75.0%,25.00%,,,,,
AP034497,"May, 2025",75.0%,75.00%,,,,,
AP034592,"May, 2025",100.0%,,,,,,
AP034609,"May, 2025",100.0%,100.00%,,,,,
AP034626,"May, 2025",100.0%,75.00%,,,,,
AP034644,"May, 2025",,100.00%,,,,,
AP034785,"May, 2025",,100.00%,,,,,
AP034797,"May, 2025",100.0%,100.00%,,,,,
AP034816,"May, 2025",75.0%,100.00%,,,,,
AP034818,"May, 2025",100.0%,25.00%,,25.00%,,,
